"geneName"
"ACACA"
"ADCK5"
"AHSP"
"ALAS2"
"ALKBH3"
"ALS2CL"
"AMHR2"
"ANKRD45"
"APLP1"
"ARL2"
"ARL3"
"ARMC12"
"ASIC4"
"CAMK2A"
"CAPN12"
"CASZ1"
"CCDC24"
"CD3D"
"CDCA7L"
"CDH6"
"CDHR1"
"CERCAM"
"CISH"
"CLDND2"
"CLN6"
"CMPK2"
"CMTM7"
"COL18A1"
"COX10"
"CRELD2"
"DDIT3"
"DECR2"
"DPM2"
"EFNA1"
"EMID1"
"EPB42"
"EXOC3L4"
"FAM131C"
"FAM174C"
"FAM177B"
"FAM83H"
"FBXO32"
"FDXR"
"FKBPL"
"FLYWCH1"
"FNDC4"
"GADD45G"
"GCKR"
"GYPC"
"H2AC25"
"HBA1"
"HBA2"
"HBB"
"HBD"
"HBE1"
"HBM"
"HERC6"
"HLX"
"HMBS"
"HMGA1"
"HPR"
"HPSE"
"HRC"
"IDUA"
"IFI27"
"IFI6"
"IFITM1"
"IFITM2"
"IFITM3"
"IGLL5"
"INSL3"
"IRF7"
"ISG15"
"ITPKC"
"JAK3"
"JCHAIN"
"KEL"
"KIFC2"
"KLF1"
"KREMEN1"
"LBHD1"
"LGALS3BP"
"LINGO1"
"LMO4"
"LPAR2"
"LPIN1"
"LRP3"
"LRRC2"
"LTBR"
"LY6E"
"LY6G6F-LY6G6D"
"LYRM4"
"MAMDC4"
"MAOB"
"MAPK12"
"MAPRE3"
"METRN"
"MGAT5B"
"MIIP"
"MINDY4"
"MMP17"
"MRPL12"
"MSANTD1"
"MSRB2"
"MT1X"
"MVB12A"
"MZB1"
"NAGLU"
"NDRG3"
"NDUFS8"
"NICOL1"
"NKIRAS1"
"NPIPB15"
"NPW"
"NR1D1"
"NRSN2"
"NTAQ1"
"NUDT14"
"NXT1"
"OLFML2A"
"ORC5"
"P2RX4"
"PALM3"
"PALS2"
"PARP12"
"PCGF2"
"PCYT2"
"PFDN2"
"PGPEP1"
"PIK3IP1"
"PLD6"
"PMF1-BGLAP"
"POR"
"PPP3CC"
"PPP6R2"
"PSPN"
"RELB"
"RNF144A"
"RNF213"
"RSAD2"
"S100A10"
"SEC14L2"
"SELENBP1"
"SERPINH1"
"SHISA4"
"SLC25A37"
"SLC25A39"
"SLC2A1"
"SLC6A8"
"SMIM1"
"SNX27"
"SPATA20"
"SPINK4"
"SRM"
"TAPBP"
"TATDN3"
"TBC1D22B"
"TBC1D3L"
"TEX10"
"TGIF2"
"TMEM208"
"TNFRSF18"
"TP53I3"
"TPM2"
"TPRN"
"TSPAN17"
"TSPAN4"
"TXNRD3"
"UQCC3"
"UQCC5"
"USP18"
"VASN"
"WDR53"
"WNT5B"
"XAF1"
"XYLT2"
"ZBTB49"
"ZNF385B"
"ZNF496"
"IFIT1"
"IFIT3"
"SERPING1"
"IFI44L"
"SIGLEC1"
"OAS3"
"IFIT2"
"HERC5"
"MX1"
"APOBEC3A"
"IFI44"
"HES4"
"MSR1"
"EPSTI1"
"OAS2"
"OASL"
"OAS1"
"MS4A4A"
"CDKN1C"
"MX2"
"LAP3"
"SPATS2L"
"SAMD4A"
"HELZ2"
"PARP9"
"IFI35"
"EIF2AK2"
"MT2A"
"SPON2"
