"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",6,0,74,0,-0.517441462609406,80,0.075,0.03749999953125,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"B cells (PLA−)",0,16,0,586,-0.655890567410466,602,0.973421926910299,0.48671096264666,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD4 T cells",0,0,0,0,-0.112863126994478,6,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD4 T cells (PLA+)",57,0,470,0,-0.255871626051787,527,0.108159392789374,0.0540796962920689,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD4 T cells (PLA−)",0,298,0,2424,-0.210308959388337,2722,0.890521675238795,0.445260837455819,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD8 T cells",0,0,0,0,0.232704325588389,4,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD8 T cells (PLA+)",11,0,59,0,-0.120413101012888,70,0.157142857142857,0.0785714274489796,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD8 T cells (PLA−)",0,348,0,1085,0.228760763495752,1433,0.75715282623866,0.378576412855146,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Classical monocytes (PLA+)",177,0,73,0,1.14192295475445,250,0.708,0.353999998584,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Classical monocytes (PLA−)",0,2001,0,225,1.52670917779345,2226,0.101078167115903,0.0505390835352475,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Dendritic cells",0,0,0,0,0.736304657061735,7,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Dendritic cells (PLA−)",0,8,0,28,0.147859055892261,36,0.777777777777778,0.38888887808642,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Early NK cells (PLA+)",6,0,19,0,0.361643280633869,25,0.24,0.1199999952,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Early NK cells (PLA−)",0,26,0,69,0.367899652092827,95,0.726315789473684,0.363157890914127,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Intermediate monocytes (PLA+)",12,0,19,0,0.47445439316553,31,0.387096774193548,0.193548380853278,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Intermediate monocytes (PLA−)",0,212,0,54,1.27085057930006,266,0.203007518796992,0.101503759016903,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Monocytes (PLA+)",9,0,3,0,1.05304007304131,12,0.75,0.374999968750003,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Monocytes (PLA−)",0,924,0,3671,0.107733517893398,4595,0.798911860718172,0.399455930272153,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK / Dendritic cells",0,0,0,0,1.4154746233307,14,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK cells",0,0,0,0,0.13124565296724,35,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK cells (PLA+)",0,0,4,0,-0.599342843714147,4,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK cells (PLA−)",0,27,0,71,0.419402075661253,98,0.724489795918367,0.362244894262807,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Neutrophils",0,0,0,0,-0.471396508867296,7071,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Neutrophils (PLA+)",39,0,46,0,0.66717397192795,85,0.458823529411765,0.22941176200692,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Neutrophils (PLA−)",0,118,0,562,0.0202907922584929,680,0.826470588235294,0.413235293509948,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-B / Non-monocyte cells",0,0,0,0,0.736480738382452,53,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-B cells",0,0,0,0,0.880960263712502,1277,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-T / Non-NK cells",0,0,0,0,-0.359467424387054,6912,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-cDCs",0,0,0,0,0.150109997373564,25,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-classical monocytes (PLA+)",34,0,218,0,-0.109783542210374,252,0.134920634920635,0.0674603171926178,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-classical monocytes (PLA−)",0,254,0,1185,0.061724050439337,1439,0.823488533703961,0.411744266565848,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Other immune cells",0,0,0,0,0.485810915057358,11,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Plasmacytoid DCs",0,0,0,0,-0.835411101016614,3,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R11",0,0,0,0,0.1680367218279,535,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R13",0,0,0,0,0.0146377507298386,248,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R16",0,0,0,0,0.402055095372455,4,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R40",0,0,0,0,0.21075675810583,273,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Singlets",0,0,0,0,0.339514357632896,1795,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Total B cells",0,0,0,0,-0.484548244793156,2,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
