"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,78,0,-0.733894147275095,80,0.025,0.01249999984375,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"B cells (PLA−)",0,9,0,593,-0.950196282755298,602,0.985049833887043,0.492524916125374,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"CD4 T cells",0,0,0,0,-0.596167141760337,6,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"CD4 T cells (PLA+)",21,0,506,0,-0.589650417721129,527,0.0398481973434535,0.0199240986339201,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"CD4 T cells (PLA−)",0,36,0,2686,-0.812235671729346,2722,0.98677443056576,0.493387215101621,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"CD8 T cells",0,0,0,0,-0.420923399325445,4,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"CD8 T cells (PLA+)",0,0,70,0,-0.669302891033598,70,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"CD8 T cells (PLA−)",0,8,0,1425,-0.52007384664384,1433,0.994417306350314,0.497208652828187,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Classical monocytes (PLA+)",179,0,71,0,0.833320910802221,250,0.716,0.357999998568,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Classical monocytes (PLA−)",0,1980,0,246,0.990438222980189,2226,0.110512129380054,0.0552560646652039,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Dendritic cells",0,0,0,0,-0.155904507174378,7,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Dendritic cells (PLA−)",0,8,0,28,0.278671263684172,36,0.777777777777778,0.38888887808642,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Early NK cells (PLA+)",3,0,22,0,0.344159640425469,25,0.12,0.0599999976000001,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Early NK cells (PLA−)",0,9,0,86,-0.295081270641923,95,0.905263157894737,0.452631574182826,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Intermediate monocytes (PLA+)",15,0,16,0,0.639836089000501,31,0.483870967741935,0.241935476066598,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Intermediate monocytes (PLA−)",0,206,0,60,0.955468656202925,266,0.225563909774436,0.112781954463226,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Monocytes (PLA+)",12,0,0,0,1.01840524640084,12,1,0.499999958333337,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Monocytes (PLA−)",0,1058,0,3537,0.154397000917349,4595,0.76974972796518,0.38487486389883,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"NK / Dendritic cells",0,0,0,0,0.989308380533417,14,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"NK cells",0,0,0,0,-0.415831250611971,35,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"NK cells (PLA+)",1,0,3,0,-0.199135713956521,4,0.25,0.124999968750008,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"NK cells (PLA−)",0,1,0,97,-0.394664894807212,98,0.989795918367347,0.494897954133694,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Neutrophils",0,0,0,0,-0.180773687368225,7071,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Neutrophils (PLA+)",39,0,46,0,0.564003724007396,85,0.458823529411765,0.22941176200692,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Neutrophils (PLA−)",0,151,0,529,0.138639633097474,680,0.777941176470588,0.388970587663279,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Non-B / Non-monocyte cells",0,0,0,0,0.924172487252609,53,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Non-B cells",0,0,0,0,0.683672022641582,1277,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Non-T / Non-NK cells",0,0,0,0,0.0896238788219408,6912,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Non-cDCs",0,0,0,0,0.196650125054185,25,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Non-classical monocytes (PLA+)",50,0,202,0,0.107557924816436,252,0.198412698412698,0.0992063488126732,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Non-classical monocytes (PLA−)",0,361,0,1078,0.25016235668624,1439,0.749131341209173,0.374565670344291,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Other immune cells",0,0,0,0,0.175429339580853,11,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Plasmacytoid DCs",0,0,0,0,0.268125720267328,3,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"R11",0,0,0,0,-0.436268488543407,535,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"R13",0,0,0,0,-0.617651838642181,248,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"R16",0,0,0,0,0.469871351917327,4,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"R40",0,0,0,0,0.213804128115155,273,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Singlets",0,0,0,0,0.147373073290396,1795,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
"Total B cells",0,0,0,0,-0.589210395841372,2,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
NA,0,0,0,0,-0.306364101266186,475,0,0,"AUCell","GOBP_REG",TRUE,"gmm_dist_dual"
