"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",3,0,77,0,2.22495220922095,80,0.0375,0.018749999765625,"AUCell","MANNE_DN",TRUE,"kmeans"
"B cells (PLA−)",0,7,0,595,2.70718456348874,602,0.988372093023256,0.494186045690721,"AUCell","MANNE_DN",TRUE,"kmeans"
"CD4 T cells",0,0,0,0,-0.681262646392121,6,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"CD4 T cells (PLA+)",36,0,491,0,-0.390980634751357,527,0.0683111954459203,0.0341555976581488,"AUCell","MANNE_DN",TRUE,"kmeans"
"CD4 T cells (PLA−)",0,29,0,2693,-0.744972450507466,2722,0.989346069066863,0.4946730343517,"AUCell","MANNE_DN",TRUE,"kmeans"
"CD8 T cells",0,0,0,0,-0.694841073455558,4,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"CD8 T cells (PLA+)",0,0,70,0,-0.816735102680042,70,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"CD8 T cells (PLA−)",0,2,0,1431,-0.936822864097738,1433,0.998604326587578,0.499302162945358,"AUCell","MANNE_DN",TRUE,"kmeans"
"Classical monocytes (PLA+)",187,0,63,0,0.316942094551768,250,0.748,0.373999998504,"AUCell","MANNE_DN",TRUE,"kmeans"
"Classical monocytes (PLA−)",0,2041,0,185,0.328220907912722,2226,0.0831087151841869,0.0415543575734257,"AUCell","MANNE_DN",TRUE,"kmeans"
"Dendritic cells",0,0,0,0,-0.548088914472216,7,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Dendritic cells (PLA−)",0,11,0,25,0.769373028284381,36,0.694444444444444,0.347222212577161,"AUCell","MANNE_DN",TRUE,"kmeans"
"Early NK cells (PLA+)",3,0,22,0,-0.279696528639408,25,0.12,0.0599999976000001,"AUCell","MANNE_DN",TRUE,"kmeans"
"Early NK cells (PLA−)",0,5,0,90,-0.846359755539041,95,0.947368421052632,0.473684205540166,"AUCell","MANNE_DN",TRUE,"kmeans"
"Intermediate monocytes (PLA+)",14,0,17,0,0.226539326005207,31,0.451612903225806,0.225806444328824,"AUCell","MANNE_DN",TRUE,"kmeans"
"Intermediate monocytes (PLA−)",0,210,0,56,0.1349371673362,266,0.210526315789474,0.105263157499011,"AUCell","MANNE_DN",TRUE,"kmeans"
"Monocytes (PLA+)",12,0,0,0,0.211910211690353,12,1,0.499999958333337,"AUCell","MANNE_DN",TRUE,"kmeans"
"Monocytes (PLA−)",0,671,0,3924,-0.479131286563563,4595,0.853971708378672,0.426985854096412,"AUCell","MANNE_DN",TRUE,"kmeans"
"NK / Dendritic cells",0,0,0,0,0.543913932781718,14,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"NK cells",0,0,0,0,-0.737788061056736,35,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.822503668089368,4,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"NK cells (PLA−)",0,1,0,97,-0.945481278065968,98,0.989795918367347,0.494897954133694,"AUCell","MANNE_DN",TRUE,"kmeans"
"Neutrophils",0,0,0,0,0.153791926510633,7071,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Neutrophils (PLA+)",41,0,44,0,0.0247827158933703,85,0.482352941176471,0.241176467750865,"AUCell","MANNE_DN",TRUE,"kmeans"
"Neutrophils (PLA−)",0,105,0,575,-0.46025601709231,680,0.845588235294118,0.422794117025303,"AUCell","MANNE_DN",TRUE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,-0.0141023995040969,53,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Non-B cells",0,0,0,0,0.252045403631667,1277,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,0.462477561122829,6912,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Non-cDCs",0,0,0,0,0.0971492377865998,25,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Non-classical monocytes (PLA+)",33,0,219,0,-0.353807225005435,252,0.130952380952381,0.0654761902163643,"AUCell","MANNE_DN",TRUE,"kmeans"
"Non-classical monocytes (PLA−)",0,207,0,1232,-0.549961100680228,1439,0.856150104239055,0.428075051822046,"AUCell","MANNE_DN",TRUE,"kmeans"
"Other immune cells",0,0,0,0,-0.171281383209198,11,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Plasmacytoid DCs",0,0,0,0,5.09485640504817,3,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"R11",0,0,0,0,-0.751974834453777,535,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"R13",0,0,0,0,-0.743994815681732,248,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"R16",0,0,0,0,0.523917931378552,4,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"R40",0,0,0,0,-0.282451725410843,273,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Singlets",0,0,0,0,-0.0209558239562307,1795,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
"Total B cells",0,0,0,0,2.45801893019953,2,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
NA,0,0,0,0,1.30848652685441,475,0,0,"AUCell","MANNE_DN",TRUE,"kmeans"
