"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,78,0,-0.557689490146409,80,0.025,0.01249999984375,"AUCell","Standard",TRUE,"kmeans"
"B cells (PLA−)",0,6,0,596,-0.591058097964892,602,0.990033222591362,0.495016610473394,"AUCell","Standard",TRUE,"kmeans"
"CD4 T cells",0,0,0,0,-0.499817523403611,6,0,0,"AUCell","Standard",TRUE,"kmeans"
"CD4 T cells (PLA+)",9,0,518,0,-0.388808086111731,527,0.0170777988614801,0.00853889941453719,"AUCell","Standard",TRUE,"kmeans"
"CD4 T cells (PLA−)",0,24,0,2698,-0.484057622742369,2722,0.991182953710507,0.495591476673185,"AUCell","Standard",TRUE,"kmeans"
"CD8 T cells",0,0,0,0,-1.14962371437727,4,0,0,"AUCell","Standard",TRUE,"kmeans"
"CD8 T cells (PLA+)",0,0,70,0,-0.537836176504639,70,0,0,"AUCell","Standard",TRUE,"kmeans"
"CD8 T cells (PLA−)",0,6,0,1427,-0.285291397490714,1433,0.995812979762736,0.49790648953391,"AUCell","Standard",TRUE,"kmeans"
"Classical monocytes (PLA+)",168,0,82,0,0.928288635853458,250,0.672,0.335999998656,"AUCell","Standard",TRUE,"kmeans"
"Classical monocytes (PLA−)",0,1883,0,343,1.13972410911184,2226,0.154088050314465,0.0770440251226217,"AUCell","Standard",TRUE,"kmeans"
"Dendritic cells",0,0,0,0,0.280811228807101,7,0,0,"AUCell","Standard",TRUE,"kmeans"
"Dendritic cells (PLA−)",0,9,0,27,0.558007003524777,36,0.75,0.374999989583334,"AUCell","Standard",TRUE,"kmeans"
"Early NK cells (PLA+)",2,0,23,0,0.250416744500163,25,0.08,0.0399999984000001,"AUCell","Standard",TRUE,"kmeans"
"Early NK cells (PLA−)",0,2,0,93,-0.0190041042792686,95,0.978947368421053,0.489473679058172,"AUCell","Standard",TRUE,"kmeans"
"Intermediate monocytes (PLA+)",10,0,21,0,0.499427873218472,31,0.32258064516129,0.161290317377732,"AUCell","Standard",TRUE,"kmeans"
"Intermediate monocytes (PLA−)",0,191,0,75,0.905585458973474,266,0.281954887218045,0.140977443079032,"AUCell","Standard",TRUE,"kmeans"
"Monocytes (PLA+)",10,0,2,0,0.988081535464325,12,0.833333333333333,0.416666631944447,"AUCell","Standard",TRUE,"kmeans"
"Monocytes (PLA−)",0,444,0,4151,-0.0356401849617264,4595,0.903373231773667,0.451686615788534,"AUCell","Standard",TRUE,"kmeans"
"NK / Dendritic cells",0,0,0,0,1.08556432555058,14,0,0,"AUCell","Standard",TRUE,"kmeans"
"NK cells",0,0,0,0,-0.17031036428167,35,0,0,"AUCell","Standard",TRUE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.381084506987252,4,0,0,"AUCell","Standard",TRUE,"kmeans"
"NK cells (PLA−)",0,2,0,96,-0.0108941721203519,98,0.979591836734694,0.489795913369429,"AUCell","Standard",TRUE,"kmeans"
"Neutrophils",0,0,0,0,-0.222855445755595,7071,0,0,"AUCell","Standard",TRUE,"kmeans"
"Neutrophils (PLA+)",35,0,50,0,0.491824639840366,85,0.411764705882353,0.205882350519031,"AUCell","Standard",TRUE,"kmeans"
"Neutrophils (PLA−)",0,53,0,627,-0.102824780763122,680,0.922058823529412,0.461029411086721,"AUCell","Standard",TRUE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,1.0096958684131,53,0,0,"AUCell","Standard",TRUE,"kmeans"
"Non-B cells",0,0,0,0,0.66234613855906,1277,0,0,"AUCell","Standard",TRUE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,0.0517226549286175,6912,0,0,"AUCell","Standard",TRUE,"kmeans"
"Non-cDCs",0,0,0,0,0.217613475413858,25,0,0,"AUCell","Standard",TRUE,"kmeans"
"Non-classical monocytes (PLA+)",10,0,242,0,-0.216913050414629,252,0.0396825396825397,0.0198412697625346,"AUCell","Standard",TRUE,"kmeans"
"Non-classical monocytes (PLA−)",0,96,0,1343,-0.119470244420916,1439,0.933287004864489,0.466643502107961,"AUCell","Standard",TRUE,"kmeans"
"Other immune cells",0,0,0,0,-0.0661334086708283,11,0,0,"AUCell","Standard",TRUE,"kmeans"
"Plasmacytoid DCs",0,0,0,0,0.0972326312279768,3,0,0,"AUCell","Standard",TRUE,"kmeans"
"R11",0,0,0,0,-0.247375514161743,535,0,0,"AUCell","Standard",TRUE,"kmeans"
"R13",0,0,0,0,-0.344947878875802,248,0,0,"AUCell","Standard",TRUE,"kmeans"
"R16",0,0,0,0,0.863791890522833,4,0,0,"AUCell","Standard",TRUE,"kmeans"
"R40",0,0,0,0,0.194311149742865,273,0,0,"AUCell","Standard",TRUE,"kmeans"
"Singlets",0,0,0,0,0.167005511072953,1795,0,0,"AUCell","Standard",TRUE,"kmeans"
"Total B cells",0,0,0,0,-0.854930794665017,2,0,0,"AUCell","Standard",TRUE,"kmeans"
NA,0,0,0,0,-0.205710049803842,475,0,0,"AUCell","Standard",TRUE,"kmeans"
