"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",0,0,80,0,-0.517441462609406,80,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"B cells (PLA−)",0,2,0,600,-0.655890567410466,602,0.996677740863787,0.498338869604088,"AddModuleScore","REACTOME",FALSE,"youden"
"CD4 T cells",0,0,0,0,-0.112863126994478,6,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"CD4 T cells (PLA+)",7,0,520,0,-0.255871626051787,527,0.0132827324478178,0.00664136621130671,"AddModuleScore","REACTOME",FALSE,"youden"
"CD4 T cells (PLA−)",0,15,0,2707,-0.210308959388337,2722,0.994489346069067,0.497244672851857,"AddModuleScore","REACTOME",FALSE,"youden"
"CD8 T cells",0,0,0,0,0.232704325588389,4,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"CD8 T cells (PLA+)",0,0,70,0,-0.120413101012888,70,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"CD8 T cells (PLA−)",0,9,0,1424,0.228760763495752,1433,0.993719469644103,0.496859734475325,"AddModuleScore","REACTOME",FALSE,"youden"
"Classical monocytes (PLA+)",75,0,175,0,1.14192295475445,250,0.3,0.1499999994,"AddModuleScore","REACTOME",FALSE,"youden"
"Classical monocytes (PLA−)",0,709,0,1517,1.52670917779345,2226,0.681491464510332,0.340745732102091,"AddModuleScore","REACTOME",FALSE,"youden"
"Dendritic cells",0,0,0,0,0.736304657061735,7,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Dendritic cells (PLA−)",0,4,0,32,0.147859055892261,36,0.888888888888889,0.444444432098766,"AddModuleScore","REACTOME",FALSE,"youden"
"Early NK cells (PLA+)",2,0,23,0,0.361643280633869,25,0.08,0.0399999984000001,"AddModuleScore","REACTOME",FALSE,"youden"
"Early NK cells (PLA−)",0,1,0,94,0.367899652092827,95,0.989473684210526,0.494736836897507,"AddModuleScore","REACTOME",FALSE,"youden"
"Intermediate monocytes (PLA+)",3,0,28,0,0.47445439316553,31,0.0967741935483871,0.0483870952133195,"AddModuleScore","REACTOME",FALSE,"youden"
"Intermediate monocytes (PLA−)",0,59,0,207,1.27085057930006,266,0.778195488721805,0.389097742898129,"AddModuleScore","REACTOME",FALSE,"youden"
"Monocytes (PLA+)",1,0,11,0,1.05304007304131,12,0.0833333333333333,0.0416666631944447,"AddModuleScore","REACTOME",FALSE,"youden"
"Monocytes (PLA−)",0,107,0,4488,0.107733517893398,4595,0.976713819368879,0.48835690957816,"AddModuleScore","REACTOME",FALSE,"youden"
"NK / Dendritic cells",0,0,0,0,1.4154746233307,14,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"NK cells",0,0,0,0,0.13124565296724,35,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"NK cells (PLA+)",0,0,4,0,-0.599342843714147,4,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"NK cells (PLA−)",0,1,0,97,0.419402075661253,98,0.989795918367347,0.494897954133694,"AddModuleScore","REACTOME",FALSE,"youden"
"Neutrophils",0,0,0,0,-0.471396508867296,7071,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Neutrophils (PLA+)",13,0,72,0,0.66717397192795,85,0.152941176470588,0.0764705873356401,"AddModuleScore","REACTOME",FALSE,"youden"
"Neutrophils (PLA−)",0,11,0,669,0.0202907922584929,680,0.983823529411765,0.491911763982483,"AddModuleScore","REACTOME",FALSE,"youden"
"Non-B / Non-monocyte cells",0,0,0,0,0.736480738382452,53,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Non-B cells",0,0,0,0,0.880960263712502,1277,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Non-T / Non-NK cells",0,0,0,0,-0.359467424387054,6912,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Non-cDCs",0,0,0,0,0.150109997373564,25,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Non-classical monocytes (PLA+)",3,0,249,0,-0.109783542210374,252,0.0119047619047619,0.00595238092876039,"AddModuleScore","REACTOME",FALSE,"youden"
"Non-classical monocytes (PLA−)",0,22,0,1417,0.061724050439337,1439,0.984711605281445,0.492355802298571,"AddModuleScore","REACTOME",FALSE,"youden"
"Other immune cells",0,0,0,0,0.485810915057358,11,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Plasmacytoid DCs",0,0,0,0,-0.835411101016614,3,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"R11",0,0,0,0,0.1680367218279,535,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"R13",0,0,0,0,0.0146377507298386,248,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"R16",0,0,0,0,0.402055095372455,4,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"R40",0,0,0,0,0.21075675810583,273,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Singlets",0,0,0,0,0.339514357632896,1795,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
"Total B cells",0,0,0,0,-0.484548244793156,2,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
NA,0,0,0,0,-0.175916024430497,475,0,0,"AddModuleScore","REACTOME",FALSE,"youden"
