"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,78,0,0.853821281378342,80,0.025,0.01249999984375,"AUCell","MANNE_DN",FALSE,"kmeans"
"B cells (PLA−)",0,7,0,595,1.04282655274177,602,0.988372093023256,0.494186045690721,"AUCell","MANNE_DN",FALSE,"kmeans"
"CD4 T cells",0,0,0,0,-0.618427780490835,6,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"CD4 T cells (PLA+)",27,0,500,0,-0.338386889103181,527,0.0512333965844402,0.0256166982436116,"AUCell","MANNE_DN",FALSE,"kmeans"
"CD4 T cells (PLA−)",0,22,0,2700,-0.731705970981789,2722,0.991917707567965,0.495958853601779,"AUCell","MANNE_DN",FALSE,"kmeans"
"CD8 T cells",0,0,0,0,-0.691138791242727,4,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"CD8 T cells (PLA+)",0,0,70,0,-0.832759097721992,70,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"CD8 T cells (PLA−)",0,1,0,1432,-0.964869512675683,1433,0.999302163293789,0.49965108129822,"AUCell","MANNE_DN",FALSE,"kmeans"
"Classical monocytes (PLA+)",179,0,71,0,0.674906680308356,250,0.716,0.357999998568,"AUCell","MANNE_DN",FALSE,"kmeans"
"Classical monocytes (PLA−)",0,1994,0,232,0.711993151910531,2226,0.104222821203953,0.0521114105785663,"AUCell","MANNE_DN",FALSE,"kmeans"
"Dendritic cells",0,0,0,0,-0.488225462716967,7,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Dendritic cells (PLA−)",0,8,0,28,0.989980234781315,36,0.777777777777778,0.38888887808642,"AUCell","MANNE_DN",FALSE,"kmeans"
"Early NK cells (PLA+)",1,0,24,0,-0.288411944735693,25,0.04,0.0199999992,"AUCell","MANNE_DN",FALSE,"kmeans"
"Early NK cells (PLA−)",0,3,0,92,-0.860538352434628,95,0.968421052631579,0.484210521218837,"AUCell","MANNE_DN",FALSE,"kmeans"
"Intermediate monocytes (PLA+)",14,0,17,0,0.527163068771889,31,0.451612903225806,0.225806444328824,"AUCell","MANNE_DN",FALSE,"kmeans"
"Intermediate monocytes (PLA−)",0,201,0,65,0.441012990829097,266,0.244360902255639,0.122180450668495,"AUCell","MANNE_DN",FALSE,"kmeans"
"Monocytes (PLA+)",12,0,0,0,0.559108495642591,12,1,0.499999958333337,"AUCell","MANNE_DN",FALSE,"kmeans"
"Monocytes (PLA−)",0,434,0,4161,-0.462085625229446,4595,0.905549510337323,0.452774755070125,"AUCell","MANNE_DN",FALSE,"kmeans"
"NK / Dendritic cells",0,0,0,0,0.735371288101197,14,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"NK cells",0,0,0,0,-0.855386366115394,35,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.838471302982651,4,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"NK cells (PLA−)",0,1,0,97,-0.983024085831577,98,0.989795918367347,0.494897954133694,"AUCell","MANNE_DN",FALSE,"kmeans"
"Neutrophils",0,0,0,0,0.103588767145228,7071,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Neutrophils (PLA+)",38,0,47,0,0.145564704624865,85,0.447058823529412,0.223529409134948,"AUCell","MANNE_DN",FALSE,"kmeans"
"Neutrophils (PLA−)",0,52,0,628,-0.449140827232812,680,0.923529411764706,0.461764705203287,"AUCell","MANNE_DN",FALSE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,0.138321430824709,53,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Non-B cells",0,0,0,0,0.576419161745548,1277,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,0.450786021029818,6912,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Non-cDCs",0,0,0,0,0.0336562516371086,25,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Non-classical monocytes (PLA+)",16,0,236,0,-0.352227456075484,252,0.0634920634920635,0.0317460316200554,"AUCell","MANNE_DN",FALSE,"kmeans"
"Non-classical monocytes (PLA−)",0,107,0,1332,-0.54068130070589,1439,0.925642807505212,0.462821403430979,"AUCell","MANNE_DN",FALSE,"kmeans"
"Other immune cells",0,0,0,0,-0.0276674199853669,11,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Plasmacytoid DCs",0,0,0,0,4.06991525899516,3,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"R11",0,0,0,0,-0.758325239794458,535,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"R13",0,0,0,0,-0.756525953987863,248,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"R16",0,0,0,0,0.728748790433907,4,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"R40",0,0,0,0,-0.270661749141873,273,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Singlets",0,0,0,0,0.134438102002461,1795,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
"Total B cells",0,0,0,0,0.770386239403885,2,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
NA,0,0,0,0,0.639065646885163,475,0,0,"AUCell","MANNE_DN",FALSE,"kmeans"
