"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,78,0,-0.494225310981675,80,0.025,0.01249999984375,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"B cells (PLA−)",0,5,0,597,-0.664742834000053,602,0.991694352159468,0.495847175256068,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD4 T cells",0,0,0,0,-0.0212557220549907,6,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA+)",6,0,521,0,-0.328667076924388,527,0.0113851992409867,0.00569259960969146,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA−)",0,19,0,2703,-0.287005046549528,2722,0.993019838354151,0.496509918994669,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD8 T cells",0,0,0,0,0.101786268049532,4,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA+)",0,0,70,0,-0.173430109232278,70,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA−)",0,7,0,1426,0.10228783865819,1433,0.995115143056525,0.497557571181048,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA+)",155,0,95,0,1.2935728947195,250,0.62,0.30999999876,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA−)",0,1723,0,503,1.70355778999078,2226,0.22596585804133,0.112982928969909,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Dendritic cells",0,0,0,0,0.610406647032471,7,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Dendritic cells (PLA−)",0,7,0,29,0.175706211356662,36,0.805555555555556,0.402777766589507,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Early NK cells (PLA+)",1,0,24,0,0.270967722998553,25,0.04,0.0199999992,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Early NK cells (PLA−)",0,3,0,92,0.250919207984689,95,0.968421052631579,0.484210521218837,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA+)",8,0,23,0,0.482073208322678,31,0.258064516129032,0.129032253902185,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA−)",0,168,0,98,1.40822658391112,266,0.368421052631579,0.184210525623269,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Monocytes (PLA+)",7,0,5,0,1.36165609817867,12,0.583333333333333,0.291666642361113,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Monocytes (PLA−)",0,280,0,4315,0.115112557695798,4595,0.939064200217628,0.469532100006631,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK / Dendritic cells",0,0,0,0,1.46692428388581,14,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK cells",0,0,0,0,-0.0371749264879151,35,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK cells (PLA+)",0,0,4,0,-0.551051558636463,4,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK cells (PLA−)",0,2,0,96,0.316822198345896,98,0.979591836734694,0.489795913369429,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Neutrophils",0,0,0,0,-0.472648623204503,7071,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Neutrophils (PLA+)",26,0,59,0,0.738101270133435,85,0.305882352941176,0.15294117467128,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Neutrophils (PLA−)",0,34,0,646,0.0308169825043653,680,0.95,0.474999999301471,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-B / Non-monocyte cells",0,0,0,0,0.668414737754725,53,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-B cells",0,0,0,0,0.996399293545339,1277,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-T / Non-NK cells",0,0,0,0,-0.37665441827807,6912,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-cDCs",0,0,0,0,0.116747018416114,25,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA+)",6,0,246,0,-0.110341091848254,252,0.0238095238095238,0.0119047618575208,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA−)",0,62,0,1377,0.06153886601627,1439,0.956914523974983,0.478457261654998,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Other immune cells",0,0,0,0,0.459207670748194,11,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Plasmacytoid DCs",0,0,0,0,-0.676283654226656,3,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R11",0,0,0,0,0.0977310671644824,535,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R13",0,0,0,0,-0.127728369147473,248,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R16",0,0,0,0,0.355582215447482,4,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R40",0,0,0,0,0.180673847160746,273,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Singlets",0,0,0,0,0.349414614647428,1795,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Total B cells",0,0,0,0,-0.0519171988543758,2,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
NA,0,0,0,0,-0.192244148918605,475,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
