"celltype_clean","celltype.l3","celltype.l1","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"DCs","CD8 TCM_2","CD8 T",0,0,2,2,-0.0797431180818891,4,0.5,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","CD8 TCM_3","CD8 T",0,0,2,1,-0.230966858988716,3,0.333333333333333,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","CD8 TEM_1","CD8 T",0,0,7,2,0.0493288941405121,9,0.222222222222222,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","CD8 TEM_2","CD8 T",0,0,2,0,0.32391484823815,2,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","CD8 TEM_4","CD8 T",0,0,2,5,0.104080765408529,7,0.714285714285714,0.49999990000002,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","CD8 TEM_5","CD8 T",0,0,1,0,0.180062286014246,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","Doublet","other",12,0,4,1,0.935696842725697,17,0.764705882352941,0.874999476563001,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","HSPC","other",0,0,1,0,-0.45825123381799,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","MAIT","other T",0,0,3,0,0.230591142996123,3,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","NK Proliferating","NK",0,0,1,0,-0.208700552397305,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","NK_1","NK",0,0,0,1,-1.18593552110115,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","NK_2","NK",0,0,1,0,-0.105351280293791,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","NK_CD56bright","NK",0,0,0,1,-0.582682840807362,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","Platelet","other",0,0,20,2,-0.908823644963089,22,0.0909090909090909,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","Treg Memory","CD4 T",0,0,2,0,0.39117207964033,2,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","Treg Naive","CD4 T",0,0,3,1,0.000690572623947035,4,0.25,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","cDC2_1","DC",6,0,10,0,0.173280706144373,16,0.375,0.187499988281251,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","cDC2_2","DC",9,2,29,11,-0.0174677790080825,51,0.392156862745098,0.541497940047782,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","gdT_1","other T",0,0,1,0,0.309879054632079,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","gdT_2","other T",0,0,0,2,0.0804367958878565,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","gdT_3","other T",0,0,0,1,-0.531351938476568,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","gdT_4","other T",0,0,1,0,0.899267808180275,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"DCs","pDC","DC",0,0,3,0,0.826434451971335,3,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD16 Mono","Mono",0,2,1,3,0.387448297663205,6,0.5,0.299999940000012,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD4 Naive","CD4 T",0,0,0,1,-1.77303271650959,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD4 TCM_1","CD4 T",0,0,0,1,-0.424450751256418,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD8 TEM_1","CD8 T",0,0,1,0,-0.41986763497688,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD8 TEM_2","CD8 T",0,0,0,2,-0.346881508225283,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD8 TEM_4","CD8 T",0,0,0,5,0.670868208389649,5,1,0.49999990000002,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","CD8 TEM_5","CD8 T",0,0,1,16,-0.104488576052939,17,0.941176470588235,0.499999968750002,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","NK Proliferating","NK",0,0,0,30,-0.418851710868251,30,1,0.499999983333334,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","NK_1","NK",0,43,12,677,-0.213266137630964,732,0.924863387978142,0.470138888235918,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","NK_2","NK",1,39,3,245,-0.0468194747807458,288,0.854166666666667,0.556337995400226,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","NK_3","NK",0,2,1,37,-0.4071237072721,40,0.925,0.474358962195924,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","NK_4","NK",0,0,0,19,-0.104965333659727,19,1,0.499999973684212,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","NK_CD56bright","NK",0,0,0,1,0.540066069771718,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","cDC2_2","DC",0,0,0,1,-0.716051524541832,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","gdT_2","other T",0,0,0,1,-0.815505147807741,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Early-NK-cells","pDC","DC",0,0,0,1,0.0837022662370247,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Intermediate-Monocytes","CD14 Mono","Mono",514,14,99,2,0.705832795199869,629,0.820349761526232,0.481749587579477,"UCell","MANNE_UP",TRUE,"youden_dual"
"Intermediate-Monocytes","CD16 Mono","Mono",1918,29,189,4,1.24481967707321,2140,0.898130841121495,0.515755560214625,"UCell","MANNE_UP",TRUE,"youden_dual"
"Intermediate-Monocytes","Doublet","other",118,0,12,0,0.975736221935801,130,0.907692307692308,0.45384615035503,"UCell","MANNE_UP",TRUE,"youden_dual"
"Intermediate-Monocytes","Platelet","other",1,0,3,0,0.140475619149766,4,0.25,0.124999968750008,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","ASDC_mDC","DC",0,3,0,14,-0.174293480916386,17,0.823529411764706,0.411764681660901,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","ASDC_pDC","DC",1,1,2,6,0.6821999633908,10,0.7,0.595237978458077,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","B intermediate kappa","B",0,0,0,4,-0.502220505624777,4,1,0.499999875000031,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","B intermediate lambda","B",0,0,0,2,-0.88024166525617,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","B memory kappa","B",0,0,0,3,-1.11634853892355,3,1,0.499999833333389,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","B memory lambda","B",0,0,0,1,-0.336569496596332,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","B naive kappa","B",0,0,0,1,-1.0642537838795,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD14 Mono","Mono",0,3,2,1,-0.0462290802877924,6,0.166666666666667,0.124999968750008,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD16 Mono","Mono",496,536,139,209,0.522879300695996,1380,0.510869565217391,0.53081963667488,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD4 CTL","CD4 T",0,0,0,2,0.31113941160895,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD4 Naive","CD4 T",0,0,0,84,-0.0233189549809256,84,1,0.499999994047619,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD4 Proliferating","CD4 T",0,0,0,1,0.969504065164151,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD4 TCM_1","CD4 T",0,0,0,5,0.102218056006344,5,1,0.49999990000002,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD4 TEM_2","CD4 T",0,0,0,1,0.0355795453019087,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 Naive","CD8 T",0,0,1,258,-0.159524511012231,259,0.996138996138996,0.499999998062016,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 Naive_2","CD8 T",0,0,1,2,-0.0485206384275602,3,0.666666666666667,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 Proliferating","CD8 T",0,0,0,2,0.144084823219898,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TCM_1","CD8 T",0,0,0,5,0.178595688804798,5,1,0.49999990000002,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TCM_2","CD8 T",0,0,0,9,-0.502210957465859,9,1,0.499999944444451,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TEM_1","CD8 T",0,0,0,37,-0.27062526607424,37,1,0.499999986486487,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TEM_2","CD8 T",0,0,0,74,-0.232277279285307,74,1,0.499999993243243,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TEM_3","CD8 T",0,0,0,9,-0.164307978878589,9,1,0.499999944444451,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TEM_4","CD8 T",0,1,1,38,0.0124519947763042,40,0.95,0.487179474687706,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TEM_5","CD8 T",0,1,2,49,-0.0830504534355366,52,0.942307692307692,0.4899999902,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","CD8 TEM_6","CD8 T",0,0,0,81,-0.0790393834062526,81,1,0.499999993827161,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","Doublet","other",14,0,3,0,0.811393293397073,17,0.823529411764706,0.411764681660901,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","HSPC","other",0,0,1,30,-0.741868514229371,31,0.967741935483871,0.499999983333334,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","ILC","other",0,0,1,89,0.0631533551625879,90,0.988888888888889,0.499999994382023,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","MAIT","other T",0,0,1,11,-0.184066302394805,12,0.916666666666667,0.499999954545459,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","NK Proliferating","NK",1,27,6,366,-0.311293896759465,400,0.9175,0.537077415001466,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","NK_1","NK",0,214,24,2473,-0.208414255554098,2711,0.912209516783475,0.460178637714857,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","NK_2","NK",8,1122,79,7466,-0.106636415155796,8675,0.861556195965418,0.480653303416332,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","NK_3","NK",0,111,8,1785,-0.244528052931039,1904,0.9375,0.470727847852992,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","NK_4","NK",1,71,10,1199,-0.0361970287282161,1281,0.936768149882904,0.517501785045112,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","NK_CD56bright","NK",0,3,8,643,0.0022130221831664,654,0.983180428134557,0.497678017805452,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","Platelet","other",0,0,8,2,-0.714905745471946,10,0.2,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","Treg Memory","CD4 T",0,0,0,4,0.243968113637014,4,1,0.499999875000031,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","Treg Naive","CD4 T",0,0,0,11,-0.329444834016329,11,1,0.499999954545459,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","cDC1","DC",0,0,7,2,-0.202742501233912,9,0.222222222222222,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","cDC2_1","DC",1,0,2,1,-0.830142475425503,4,0.5,0.66666611111163,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","cDC2_2","DC",13,18,38,95,0.0908703718815416,164,0.658536585365854,0.547804956474056,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","dnT_1","other T",0,0,0,5,0.169246131594544,5,1,0.49999990000002,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","dnT_2","other T",0,0,0,5,-0.349081404039465,5,1,0.49999990000002,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","gdT_1","other T",0,0,0,1,-0.554038364060266,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","gdT_2","other T",0,0,0,9,-0.0809843787409317,9,1,0.499999944444451,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","gdT_3","other T",0,0,0,82,-0.173611767027891,82,1,0.499999993902439,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","gdT_4","other T",0,0,0,11,-0.331444739301944,11,1,0.499999954545459,"UCell","MANNE_UP",TRUE,"youden_dual"
"Late-NK-cells","pDC","DC",2,1,348,190,0.470285582946515,541,0.354898336414048,0.500239339197764,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","ASDC_mDC","DC",0,0,3,1,-0.584602020749417,4,0.25,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","CD14 Mono","Mono",176,0,130,1,0.0206366454973458,307,0.576547231270358,0.787581198407096,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","CD16 Mono","Mono",66,4,5,2,1.01933355050596,77,0.883116883116883,0.63145536473694,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","CD4 TEM_1","CD4 T",0,0,1,0,0.407843165107138,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","Doublet","other",3,0,0,0,0.86898104809968,3,1,0.499999833333389,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","HSPC","other",0,0,28,0,-0.900517862725006,28,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","NK Proliferating","NK",0,0,2,0,0.367110719172769,2,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","NK_1","NK",0,0,1,0,-0.857669817579458,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","NK_2","NK",0,0,3,0,0.034204610418048,3,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","NK_4","NK",0,0,2,0,-0.346881508225287,2,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","NK_CD56bright","NK",0,0,4,0,-0.0852715020940809,4,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","Platelet","other",0,0,14,0,-1.2224613210218,14,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","cDC1","DC",0,0,15,0,-0.05849655486268,15,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","cDC2_1","DC",124,0,209,0,-0.113940838462134,333,0.372372372372372,0.186186185627069,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","cDC2_2","DC",282,0,907,1,0.102775828960282,1190,0.23781512605042,0.618586547840208,"UCell","MANNE_UP",TRUE,"youden_dual"
"Monocytes","pDC","DC",0,0,2,0,0.400682045920362,2,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"NK-cells","NK_1","NK",0,0,0,1,-0.0157513570288846,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","B intermediate kappa","B",0,0,0,371,-0.642117273330789,371,1,0.499999998652291,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","B intermediate lambda","B",0,1,0,533,-0.692971800636952,534,0.99812734082397,0.499063669477409,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","B memory kappa","B",0,0,0,398,-0.593319585800845,398,1,0.499999998743719,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","B memory lambda","B",0,0,0,254,-0.643413191358298,254,1,0.499999998031496,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","B naive kappa","B",0,0,0,4247,-0.673645315801125,4247,1,0.49999999988227,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","B naive lambda","B",0,0,0,2733,-0.628580914081875,2733,1,0.499999999817051,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","CD14 Mono","Mono",0,1,0,2,-1.0636427017089,3,0.666666666666667,0.333333222222259,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","CD16 Mono","Mono",0,1,0,0,-0.149807508205281,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","Doublet","other",0,1,0,0,0.545222075586201,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","NK Proliferating","NK",0,0,0,1,1.01934545470409,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","NK_1","NK",0,0,0,18,-0.464635769412951,18,1,0.499999972222224,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","NK_2","NK",0,0,0,3,0.395048632160104,3,1,0.499999833333389,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","NK_3","NK",0,0,0,1,0.103638822053001,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","NK_4","NK",0,1,0,2,0.00556013367095199,3,0.666666666666667,0.333333222222259,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","NK_CD56bright","NK",0,0,0,1,-0.974883016428567,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","Platelet","other",0,0,0,4,-0.487411311146529,4,1,0.499999875000031,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","cDC2_2","DC",0,0,0,1,-0.0820919651751563,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Naive-B-cells","gdT_4","other T",0,0,0,1,-0.303456481476694,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Neutrophils","CD14 Mono","Mono",174,66,30,17,0.446561315467602,287,0.665505226480836,0.528880223465118,"UCell","MANNE_UP",TRUE,"youden_dual"
"Neutrophils","Doublet","other",2,0,2,0,-0.0895108846526519,4,0.5,0.249999937500016,"UCell","MANNE_UP",TRUE,"youden_dual"
"Neutrophils","NK_1","NK",0,0,0,1,-0.551746805920501,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Neutrophils","NK_2","NK",0,1,0,2,0.573561011247988,3,0.666666666666667,0.333333222222259,"UCell","MANNE_UP",TRUE,"youden_dual"
"Neutrophils","NK_3","NK",0,0,0,1,0.23563257090361,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Neutrophils","Platelet","other",0,0,1,0,-0.977289152475322,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","CD14 Mono","Mono",5,2,1,1,0.709883258807047,9,0.666666666666667,0.583333208333363,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","CD16 Mono","Mono",1076,144,136,29,1.06469927849343,1385,0.797833935018051,0.527709417489948,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","Doublet","other",39,0,13,0,0.88565727488283,52,0.75,0.374999992788462,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","NK Proliferating","NK",0,0,0,1,0.0651406453049094,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","NK_1","NK",0,0,0,2,-0.0516142419162436,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","NK_2","NK",0,1,1,19,-0.11998997193426,21,0.904761904761905,0.474999976250001,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","NK_4","NK",0,0,0,2,0.15926639589586,2,1,0.499999750000125,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","Platelet","other",0,0,1,0,-1.79400047348845,1,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","cDC2_1","DC",0,1,2,0,-0.488079682270627,3,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","cDC2_2","DC",3,1,2,1,-0.166159412359765,7,0.571428571428571,0.549999815000074,"UCell","MANNE_UP",TRUE,"youden_dual"
"Non-classical-Monocytes","pDC","DC",0,0,2,0,0.31280079126028,2,0,0,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","ASDC_mDC","DC",0,0,0,1,-0.914729615259672,1,1,0.4999995000005,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD14 Mono","Mono",2,3,0,2,-0.183837146580829,7,0.571428571428571,0.699999710000133,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD16 Mono","Mono",0,3,0,2,0.822592272823656,5,0.4,0.199999960000008,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD4 CTL","CD4 T",0,8,43,1451,0.000958633053479917,1502,0.966045272969374,0.497258395820933,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD4 Naive","CD4 T",0,0,20,17039,-0.030701090622572,17059,0.99882759833519,0.499999999970656,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD4 Proliferating","CD4 T",0,0,3,9,0.266005264414445,12,0.75,0.499999944444451,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD4 TCM_1","CD4 T",0,0,8,7235,-0.00101269606475838,7243,0.998895485296148,0.499999999930892,"UCell","MANNE_UP",TRUE,"youden_dual"
"T-cells-CD4","CD4 TCM_2","CD4 T",0,0,10,311,0.243516673114075,321,0.968847352024922,0.499999998392283,"UCell","MANNE_UP",TRUE,"youden_dual"
