"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"T-cells-CD4","dnT_2",0,0,-0.271196311128763,20,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_1",0,0,-0.274374016568653,6,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_2",0,0,-0.11269401992019,3,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_3",0,0,-0.334077615843194,5,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_4",0,0,-0.389785793945757,1,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD4","pDC",0,1,0.408573882206354,3,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD14 Mono",0,0,0.52688389255795,1,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 Naive",0,0,-0.511201053912881,1,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 Proliferating",0,0,0.0303544790351089,1,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_1",0,0,-0.373949020906567,2,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_3",0,0,-0.422908456511383,3,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TEM_3",0,0,-0.299112505172355,1,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Naive",2,0,-0.388233801714873,8836,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Naive_2",0,0,-0.283584462152743,173,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Proliferating",0,0,-0.071315046612102,34,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_1",0,0,-0.33605592083839,583,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_2",1,1,-0.28657923452735,874,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_3",0,0,-0.257068655179941,404,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_1",2,0,-0.303617235400358,1979,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_2",4,0,-0.214943190136101,1803,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_3",0,0,-0.23628786022579,211,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_4",14,0,-0.18177161834691,2696,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_5",12,0,-0.173919660779813,1544,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_6",0,0,-0.261921269756132,238,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","MAIT",0,0,-0.315994703484308,1181,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK Proliferating",0,0,-0.0692131318513395,14,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_1",0,0,-0.134016733946811,3,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_2",0,0,0.0054560230269705,11,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_4",0,0,-0.191981393436657,2,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_CD56bright",0,0,-0.181966963426581,4,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","Platelet",0,0,-0.314184909075415,13,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","Treg Memory",0,0,-0.31815803614759,3,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","dnT_1",0,0,-0.384662132080136,6,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","dnT_2",0,0,-0.399256805273116,2,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_1",0,0,-0.180906003141276,30,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_2",2,0,-0.152066347027337,111,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_3",0,0,-0.297684090349212,5,"AUCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_4",0,0,-0.20594180287838,47,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B intermediate kappa",0,0,-0.339337348021828,576,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B intermediate lambda",0,0,-0.350752929015716,506,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B memory kappa",2,1,-0.328656421043992,1403,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B memory lambda",1,1,-0.330800388551888,888,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B naive kappa",0,0,-0.344621132614685,130,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B naive lambda",0,0,-0.373682856653807,28,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD14 Mono",0,0,-0.167760446435543,1,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD4 TCM_3",0,0,0.0323728912852018,2,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 Naive",0,0,-0.447232911833015,1,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 TEM_2",0,0,-0.335754450635579,1,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 TEM_6",0,0,-0.233902263246278,1,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","Doublet",1,0,2.71080594715841,1,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","NK_3",0,0,-0.286691506710245,1,"AUCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","Plasma",0,0,-0.443382402309761,10,"AUCell","Standard",TRUE,"percentile"
"cDC1","cDC1",0,0,0.163121151485661,9,"AUCell","Standard",TRUE,"percentile"
"cDC1","cDC2_2",0,0,0.0312860539197671,1,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD14 Mono",466,849,0.41745112496929,4183,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD16 Mono",24,24,0.337601351606935,212,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 CTL",0,0,-0.346933349251478,1,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 Naive",0,0,-0.473751743549619,15,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 TCM_1",0,0,-0.346409338378858,16,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 TCM_2",0,0,-0.139192149972691,1,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 TCM_3",0,0,-0.456393398198821,4,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 TEM_1",0,0,-0.27706523290211,2,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 TEM_2",0,0,-0.529522026644493,1,"AUCell","Standard",TRUE,"percentile"
"cDC2","CD4 TEM_3",0,0,-0.177386720243678,1,"AUCell","Standard",TRUE,"percentile"
