"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"Early-NK-cells","gdT_2",0,0,-0.18632233435499,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Intermediate-Monocytes","CD14 Mono",5,157,0.753340113897027,497,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Intermediate-Monocytes","CD16 Mono",2,219,0.429394032608031,1561,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Intermediate-Monocytes","Doublet",0,97,1.92440620628436,109,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Intermediate-Monocytes","Platelet",0,2,6.19441571926217,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","ASDC_mDC",0,0,0.0772789954389342,7,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","ASDC_pDC",0,0,0.167449936564744,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","B intermediate kappa",0,0,-0.180940246727272,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","B intermediate lambda",0,0,-0.149116932722128,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","B memory kappa",0,0,-0.189053533896326,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","B memory lambda",0,0,-0.261817751388106,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","B naive kappa",0,0,-0.474868882912946,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD14 Mono",2,1,0.720689174464932,6,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD16 Mono",13,25,0.256779611288297,1268,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD4 CTL",0,0,0.02008917279007,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD4 Naive",0,0,-0.393736623667824,78,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD4 TCM_1",0,0,-0.50303204446413,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD4 TEM_2",0,0,-0.0478009288368944,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 Naive",0,0,-0.447769983108045,242,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 Naive_2",0,0,-0.467941590463794,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 Proliferating",0,0,-0.336889772251652,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TCM_1",0,0,-0.467818409552422,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TCM_2",0,0,-0.452435694913579,9,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_1",0,0,-0.489522149017829,34,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_2",0,0,-0.344621515653876,65,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_3",0,0,-0.537992211911337,8,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_4",0,0,-0.238508990621331,33,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_5",0,0,-0.228883450448148,49,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_6",0,0,-0.487510758166367,65,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","Doublet",0,12,1.81871412655094,16,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","HSPC",0,0,-0.23268257986861,26,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","ILC",0,0,-0.34129384851137,76,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","MAIT",0,1,-0.489796098992179,11,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","NK Proliferating",0,0,-0.344057453951217,349,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","NK_1",1,0,-0.161040031923971,1881,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","NK_2",8,0,-0.0568544822032536,6708,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","NK_3",0,0,-0.159776659546522,1657,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","NK_4",1,0,-0.182705548094725,1148,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","NK_CD56bright",1,0,-0.253979434553837,605,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","Plasma",0,0,0.213253462647448,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","Plasmablast",0,0,-0.309960339514036,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","Platelet",1,2,1.92297614665386,7,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","Treg Memory",0,0,-0.368889694229602,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","Treg Naive",0,0,-0.346217955811867,10,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","cDC1",0,0,-0.170935928490712,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","cDC2_1",0,0,0.0655958737634077,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","cDC2_2",0,0,-0.0331450043069602,97,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","dnT_1",0,0,-0.438982724682364,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","dnT_2",0,0,-0.475371194893473,6,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","gdT_1",0,0,-0.126021215909589,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","gdT_2",0,0,-0.45480638104305,8,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","gdT_3",0,0,-0.439172069808494,69,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","gdT_4",0,0,-0.353725555720534,12,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Late-NK-cells","pDC",0,9,0.112445870409762,456,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","ASDC_mDC",0,0,0.0725038867305371,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","CD14 Mono",0,52,0.561664373251318,174,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","CD16 Mono",2,17,0.769847741224012,58,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","Doublet",0,3,1.72144021528686,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","HSPC",0,0,-0.172442507564437,23,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","NK Proliferating",0,0,-0.534469927045674,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","NK_2",0,0,0.181251037558717,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","NK_4",0,0,0.0625107488431865,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","NK_CD56bright",0,0,-0.417505586421461,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","Platelet",0,9,7.93492344019957,9,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","cDC1",0,0,-0.140451113563374,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","cDC2_1",0,9,0.240776356578642,74,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","cDC2_2",0,0,0.00228087291398462,290,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","dnT_2",0,0,-0.584896950874846,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Monocytes","pDC",0,1,0.654912459942539,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","B intermediate kappa",0,0,-0.393192326752756,326,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","B intermediate lambda",0,0,-0.382983743719011,492,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","B memory kappa",0,0,-0.450414564562678,370,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","B memory lambda",0,0,-0.469090893732667,236,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","B naive kappa",0,0,-0.437904183811163,3874,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","B naive lambda",1,0,-0.428281383012519,2487,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","CD14 Mono",1,0,1.14887755118047,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","CD16 Mono",0,0,0.126800688912287,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","Doublet",1,0,4.81929685654641,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","NK Proliferating",0,0,-0.3863597046782,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","NK_1",0,0,-0.223327427251106,17,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","NK_2",0,0,0.205700628200919,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","NK_3",0,0,-0.138110651898016,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","NK_4",0,0,-0.0692682391166148,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","NK_CD56bright",0,0,0.0578901922883211,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Naive-B-cells","Platelet",2,0,4.71127145488165,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","CD14 Mono",31,92,0.963844775612508,256,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","Doublet",0,0,0.367932076224019,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","HSPC",0,0,-0.25534215973729,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","NK_1",0,0,-0.402370648542406,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","NK_2",0,0,0.00607154598491518,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","NK_3",0,0,-0.355599925212245,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Neutrophils","Platelet",1,3,7.08064377881354,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","CD14 Mono",2,0,0.749650944997295,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","CD16 Mono",4,142,0.416414202602065,1080,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","Doublet",0,33,1.96794077434708,42,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","NK Proliferating",0,0,-0.528008713305848,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","NK_1",0,0,-0.212414231018576,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","NK_2",0,0,-0.0370021288378159,16,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","Platelet",0,1,8.32439752314244,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"Non-classical-Monocytes","pDC",0,0,0.172291031168951,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","ASDC_mDC",0,0,0.184194120756169,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD14 Mono",0,0,0.255593607972977,6,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD16 Mono",0,0,0.111396820382406,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 CTL",1,0,-0.338943018629466,1314,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 Naive",3,0,-0.407293491125824,15078,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 Proliferating",0,0,-0.745397572432899,13,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_1",1,0,-0.452763939504616,6008,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_2",0,0,-0.566217568106303,395,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_3",1,0,-0.49792450702782,5363,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_1",0,0,-0.508611250993995,1312,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_2",0,0,-0.467804523501546,332,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_3",2,0,-0.511807251019226,1691,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_4",0,0,-0.556698851430354,72,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD8 Naive",0,0,-0.053248104480825,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD8 Proliferating",0,0,-0.651647617726422,7,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_2",0,0,-0.591060348035274,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_3",0,0,-0.415530952698941,6,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_2",0,0,-0.772915210913141,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_4",0,0,-0.0915873233058594,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","Doublet",0,0,-0.376078882521339,20,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","HSPC",0,0,-0.0304183133457532,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","MAIT",0,0,-0.422155008895541,555,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","NK Proliferating",0,0,-0.685693696482136,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","NK_1",0,0,-0.331683602163693,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","NK_2",0,0,-0.00063839506835821,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","NK_3",0,0,-0.177895011904489,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","NK_CD56bright",0,0,-0.341597311428715,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","Platelet",1,3,1.06321097841477,17,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","Treg Memory",1,0,-0.456555568600682,907,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","Treg Naive",0,0,-0.390384826780216,1033,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","cDC2_1",0,0,0.180208934044885,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","cDC2_2",0,0,0.00686365367779729,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","dnT_1",0,0,-0.38683969905733,8,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","dnT_2",0,0,-0.592402097362206,20,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","gdT_1",0,0,-0.419360412564215,6,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","gdT_2",0,0,-0.316484413530329,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","gdT_3",0,0,-0.514255927628294,5,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","gdT_4",0,0,-0.437639240016162,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD4","pDC",0,0,0.0755932339583294,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD14 Mono",0,0,0.0620997151351764,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD4 Naive",0,0,-0.182953877649532,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD4 Proliferating",0,0,-0.829716920938331,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_1",0,0,-0.553069605445149,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_3",0,0,-0.502585363167424,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD4 TEM_3",0,0,-0.73559245681859,1,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 Naive",0,0,-0.453510609481007,8836,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 Naive_2",0,0,-0.552500217132956,173,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 Proliferating",0,0,-0.572199080477852,34,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_1",0,0,-0.525236034624725,583,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_2",0,0,-0.464471571600902,874,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_3",0,0,-0.544818798859474,404,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_1",0,0,-0.472627288539573,1979,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_2",2,0,-0.334749640012905,1803,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_3",0,0,-0.473612245618848,211,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_4",4,0,-0.289508953706374,2696,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_5",0,0,-0.304945751987987,1544,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_6",0,0,-0.51963234012704,238,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","MAIT",0,0,-0.501364626824202,1181,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","NK Proliferating",0,0,-0.715614901006186,14,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","NK_1",0,0,-0.385220744198859,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","NK_2",0,0,-0.146829307616934,11,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","NK_4",0,0,-0.132922446257563,2,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","NK_CD56bright",0,0,-0.287642842997277,4,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","Platelet",0,0,-0.431657599409085,13,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","Treg Memory",0,0,-0.529243333474081,3,"AddModuleScore","GOBP_REG",TRUE,"percentile"
"T-cells-CD8","dnT_1",0,0,-0.400499320769181,6,"AddModuleScore","GOBP_REG",TRUE,"percentile"
