"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"Naive-B-cells","CD14 Mono",1,0,0.229702996141909,2,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","CD16 Mono",0,0,0.131913385227297,1,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","Doublet",1,0,5.66482730391099,1,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","NK Proliferating",0,0,-0.302407743562771,1,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","NK_1",0,0,-0.135806946552612,17,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","NK_2",0,0,0.027251738625341,3,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","NK_3",0,0,-0.298747513185465,1,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","NK_4",0,0,-0.0847723803504688,2,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","NK_CD56bright",0,0,-0.137629764516178,1,"AddModuleScore","Standard",TRUE,"percentile"
"Naive-B-cells","Platelet",2,0,5.04484622832098,3,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","CD14 Mono",21,42,0.285281716701953,256,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","Doublet",0,0,0.0970415936704986,3,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","HSPC",0,0,-0.14487986204416,1,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","NK_1",0,0,0.226730056643891,1,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","NK_2",0,0,-0.0622041870137925,2,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","NK_3",0,0,-0.127977079174484,1,"AddModuleScore","Standard",TRUE,"percentile"
"Neutrophils","Platelet",1,3,8.37534478502567,4,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","CD14 Mono",1,1,0.462612255580109,5,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","CD16 Mono",4,113,0.196074757073601,1080,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","Doublet",0,36,2.11994099462954,42,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","NK Proliferating",0,0,-0.100598973132951,1,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","NK_1",0,0,-0.1166445517087,2,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","NK_2",1,0,0.0900815542017351,16,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","Platelet",0,1,9.59623288563682,1,"AddModuleScore","Standard",TRUE,"percentile"
"Non-classical-Monocytes","pDC",0,0,0.300802899144962,2,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","ASDC_mDC",0,0,0.123056201526862,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD14 Mono",0,0,0.310697383796237,6,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD16 Mono",0,0,0.00150916165219633,5,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 CTL",2,0,-0.219318904429918,1314,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 Naive",4,0,-0.366822777312163,15078,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 Proliferating",0,0,-0.25236144877774,13,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_1",4,0,-0.281561381164858,6008,"AddModuleScore","Standard",TRUE,"percentile"
