"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"Late-NK-cells","cDC2_1",0,0,-0.944505843389826,3,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","cDC2_2",27,25,0.0550833135630403,162,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","dnT_1",2,0,0.243615763490762,5,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","dnT_2",1,0,-0.111778877430575,6,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","gdT_1",0,0,-0.738499784477542,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","gdT_2",4,0,0.38804793338034,9,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","gdT_3",13,0,-0.233129366337217,78,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","gdT_4",2,0,-0.08448960167243,12,"AUCell","MANNE_UP",TRUE,"percentile"
"Late-NK-cells","pDC",87,181,0.424585558691057,491,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","ASDC_mDC",0,0,-0.570008709437788,4,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","B naive lambda",0,0,-0.190973723252618,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","CD14 Mono",0,110,0.00592604025315207,317,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","CD16 Mono",4,64,1.31317191844219,82,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","CD4 TEM_1",0,0,0.155519267808659,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","Doublet",0,4,0.970691583485222,5,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","HSPC",0,3,-0.760380934971545,33,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","NK Proliferating",0,0,0.0109917823013988,2,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","NK_1",0,0,-1.21777157512742,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","NK_2",0,1,0.0512108288059998,3,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","NK_4",0,1,-0.0195920985027181,2,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","NK_CD56bright",0,1,-0.0167015487925731,4,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","Platelet",0,3,-0.87541373231909,46,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","cDC1",0,5,-0.102008417183253,17,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","cDC2_1",0,80,-0.142876006662286,304,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","cDC2_2",0,369,0.0403966093780203,1163,"AUCell","MANNE_UP",TRUE,"percentile"
"Monocytes","pDC",0,1,0.214076210323859,2,"AUCell","MANNE_UP",TRUE,"percentile"
"NK-cells","NK_1",0,0,-0.250276614080113,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","B intermediate kappa",25,0,-0.685408909686774,383,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","B intermediate lambda",31,0,-0.717203370023215,546,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","B memory kappa",36,0,-0.606325683087641,404,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","B memory lambda",18,0,-0.638950926438637,254,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","B naive kappa",218,0,-0.775634040068404,4325,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","B naive lambda",182,0,-0.71898192327818,2776,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","CD14 Mono",0,0,-0.96178697929134,3,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","CD16 Mono",1,0,0.839180896027519,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","Doublet",1,0,0.986505687705888,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","NK Proliferating",1,0,0.692229078505298,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","NK_1",3,0,-0.259758009733764,19,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","NK_2",1,0,0.491693307216515,3,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","NK_3",1,0,0.627331575335587,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","NK_4",0,0,-0.119114035834814,3,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","Platelet",1,0,-0.464214590046473,5,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","cDC2_2",0,0,-0.36776347326666,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Naive-B-cells","gdT_4",0,0,-0.123092426833724,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Neutrophils","CD14 Mono",36,96,0.492095250239159,309,"AUCell","MANNE_UP",TRUE,"percentile"
"Neutrophils","Doublet",0,2,0.0768217208614801,4,"AUCell","MANNE_UP",TRUE,"percentile"
"Neutrophils","NK_1",0,0,-0.224168423149769,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Neutrophils","NK_2",2,0,0.789078034385002,3,"AUCell","MANNE_UP",TRUE,"percentile"
"Neutrophils","NK_3",0,0,0.0339296929044865,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Neutrophils","Platelet",1,0,-0.710047184565698,7,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","CD14 Mono",2,3,0.579880974359009,9,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","CD16 Mono",144,1057,1.40759693177797,1417,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","Doublet",0,40,1.43608299746247,52,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","NK Proliferating",0,0,-0.179784498568185,1,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","NK_1",1,0,-0.0567030270394211,2,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","NK_2",6,0,-0.12501057963677,21,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","NK_4",0,0,-0.368882395735104,2,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","Platelet",0,0,-0.860089359381715,2,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","cDC2_1",0,1,-0.276384805010457,4,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","cDC2_2",1,1,-0.225020935506678,7,"AUCell","MANNE_UP",TRUE,"percentile"
"Non-classical-Monocytes","pDC",0,1,0.632366726443581,2,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","ASDC_mDC",0,0,-0.933565268142825,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD14 Mono",4,0,0.0421765659126428,9,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD16 Mono",5,0,1.58035513912436,5,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 CTL",454,14,-0.00950473130723389,1519,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 Naive",4119,4,-0.133140115948454,17071,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 Proliferating",6,3,0.371977483430132,14,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_1",1802,1,-0.0852045258186398,7087,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_2",107,5,0.228224275761112,284,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_3",1579,3,-0.054600021213146,5853,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_1",358,2,-0.116124591462054,1496,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_2",81,0,-0.178561555669258,398,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_3",514,3,-0.0634092330960834,1883,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_4",14,0,-0.246494273599179,78,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD8 Naive",0,0,-0.598634475922129,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD8 Proliferating",3,0,0.370725355905922,6,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_2",0,0,-0.0589408719763077,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_3",3,0,-0.0276576646294137,8,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_1",0,0,-0.415877139409722,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_4",0,0,-0.396606808008754,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","Doublet",5,0,-0.104070744870188,21,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","HSPC",0,0,-0.677438586913922,7,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","MAIT",173,0,-0.131267574042621,702,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","NK Proliferating",0,0,-0.55897489065175,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","NK_1",3,0,0.0812974107352532,4,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","NK_2",0,0,-0.320955216670115,4,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","NK_3",0,0,-0.567304646805716,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","NK_CD56bright",1,0,1.03872206956658,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","Platelet",4,1,-0.322604910053077,26,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","Treg Memory",263,1,-0.124422523399521,1118,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","Treg Naive",305,0,-0.179682480916224,1254,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","cDC1",0,1,-0.370523482022154,5,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","cDC2_1",0,0,-0.9294625524252,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","cDC2_2",2,0,-0.371534656401043,9,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","dnT_1",1,0,-0.205644040061097,9,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","dnT_2",2,0,-0.170324517698619,11,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","gdT_1",2,0,-0.0324597068898162,6,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","gdT_2",0,0,-0.389520299041947,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","gdT_3",2,0,-0.132043806581271,5,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","gdT_4",0,0,0.117848878037735,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD4","pDC",0,3,0.324290073465524,4,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD14 Mono",1,0,0.124189438692246,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD4 Naive",1,0,1.12786289288589,2,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_1",1,0,-0.154546580668852,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_3",0,0,-0.166854727821729,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD4 TEM_3",0,0,0.104421808416415,1,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 Naive",2995,9,-0.0203596649665762,9929,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 Naive_2",40,3,-0.0634485964401796,163,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 Proliferating",10,0,0.176911140377392,31,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_1",178,3,-0.0923893305459068,657,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_2",259,2,-0.0755892860896921,997,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_3",126,1,-0.0458546661533219,453,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_1",476,4,-0.188313896714088,2306,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_2",520,8,-0.0912481683858136,2170,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_3",70,0,-0.0866184233944426,260,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_4",1010,13,0.0170945951262769,3216,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_5",602,5,0.0509233021360856,1810,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_6",90,1,-0.00488448427862454,300,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","MAIT",316,0,-0.164766694170895,1400,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","NK Proliferating",1,0,-0.248660392736806,6,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","NK_1",1,0,-0.0926950331076808,2,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","NK_2",3,0,0.0787883118666227,11,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","NK_4",1,0,0.251560113016709,2,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","NK_CD56bright",2,0,0.772418522077068,2,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","Platelet",6,0,0.125246198801332,18,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","Treg Memory",1,0,0.161238204869592,3,"AUCell","MANNE_UP",TRUE,"percentile"
"T-cells-CD8","Treg Naive",0,0,-0.475553004393365,1,"AUCell","MANNE_UP",TRUE,"percentile"
