"celltype_clean","celltype.l3","celltype.l1","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B-cells","B intermediate kappa","B",0,0,0,36,1.44691136731519,36,1,0.499999986111112,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"B-cells","B intermediate lambda","B",0,4,0,162,1.43694348263654,166,0.975903614457831,0.487951804289447,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"B-cells","B memory kappa","B",0,0,1,44,0.957637337569219,45,0.977777777777778,0.499999988636364,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"B-cells","B memory lambda","B",0,0,0,34,1.08660259278426,34,1,0.499999985294118,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"B-cells","B naive kappa","B",0,0,1,247,1.60937874456318,248,0.995967741935484,0.499999997975708,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"B-cells","B naive lambda","B",0,0,0,20,1.64590412495287,20,1,0.499999975000001,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"B-cells","Plasma","B",0,0,0,1,0.325740492546262,1,1,0.4999995000005,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","CD14 Mono","Mono",32514,186,616,1,0.596309997050985,33317,0.975928204820362,0.493377086831758,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","CD16 Mono","Mono",485,6,1,0,0.929543751310652,492,0.985772357723577,0.498971192388948,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","Doublet","other",139,0,1,0,0.879293290090862,140,0.992857142857143,0.496428567882653,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","Eryth","other",10,0,1,0,0.474548012958825,11,0.909090909090909,0.454545413223144,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","HSPC","other",0,0,1,0,-0.191395900162299,1,0,0,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","Platelet","other",42,0,20,0,6.11155650916301,62,0.67741935483871,0.338709671956296,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","cDC1","DC",0,0,3,0,2.74304384110727,3,0,0,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","cDC2_1","DC",151,0,14,0,1.88896952493364,165,0.915151515151515,0.457575754802571,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","cDC2_2","DC",21,0,23,0,2.34682895269141,44,0.477272727272727,0.23863635821281,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"Classical-Monocytes","pDC","DC",0,0,5,0,3.76441559238967,5,0,0,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
"DCs","ASDC_mDC","DC",0,0,0,1,2.29203314049702,1,1,0.4999995000005,"AddModuleScore","MANNE_DN",TRUE,"youden_dual"
