"celltype_clean","celltype.l3","celltype.l1","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B-cells","B intermediate kappa","B",0,0,0,36,-0.463910842543864,36,1,0.499999986111112,"AUCell","WP",TRUE,"youden_dual"
"B-cells","B intermediate lambda","B",0,2,0,164,-0.548356393194178,166,0.987951807228916,0.493975900638699,"AUCell","WP",TRUE,"youden_dual"
"B-cells","B memory kappa","B",0,0,1,44,-0.454452337071214,45,0.977777777777778,0.499999988636364,"AUCell","WP",TRUE,"youden_dual"
"B-cells","B memory lambda","B",0,0,0,34,-0.394870258130924,34,1,0.499999985294118,"AUCell","WP",TRUE,"youden_dual"
"B-cells","B naive kappa","B",0,0,1,247,-0.531172309961838,248,0.995967741935484,0.499999997975708,"AUCell","WP",TRUE,"youden_dual"
"B-cells","B naive lambda","B",0,0,0,20,-0.523681946015148,20,1,0.499999975000001,"AUCell","WP",TRUE,"youden_dual"
"B-cells","Plasma","B",0,0,0,1,-0.281701203185199,1,1,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","CD14 Mono","Mono",29365,163,3765,24,0.643645422648606,33317,0.882102230092745,0.507349510805938,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","CD16 Mono","Mono",430,5,56,1,0.30216622989555,492,0.876016260162602,0.525720149809906,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","Doublet","other",123,0,17,0,0.727089671117117,140,0.878571428571429,0.439285711147959,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","Eryth","other",10,0,1,0,0.431968450988299,11,0.909090909090909,0.454545413223144,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","HSPC","other",0,0,1,0,-0.425782934138167,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","Platelet","other",7,0,55,0,8.3347320859941,62,0.112903225806452,0.0564516119927159,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","cDC1","DC",0,0,3,0,-0.288313649774828,3,0,0,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","cDC2_1","DC",90,0,75,0,0.370861851260024,165,0.545454545454545,0.27272727107438,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","cDC2_2","DC",6,0,38,0,-0.536580962639989,44,0.136363636363636,0.0681818166322314,"AUCell","WP",TRUE,"youden_dual"
"Classical-Monocytes","pDC","DC",0,0,5,0,0.0626332523821127,5,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","ASDC_mDC","DC",0,0,0,1,-0.592834216402479,1,1,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD14 Mono","Mono",79,6,29,3,0.299893666155345,117,0.700854700854701,0.532407385502403,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD16 Mono","Mono",47,4,18,1,-0.15907760718023,70,0.685714285714286,0.461538435976335,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 CTL","CD4 T",0,0,3,2,-0.223998906103068,5,0.4,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 Naive","CD4 T",0,0,19,21,-0.558023165343129,40,0.525,0.499999976190477,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 TCM_1","CD4 T",0,0,14,15,-0.503092155427441,29,0.517241379310345,0.499999966666669,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 TCM_2","CD4 T",0,0,3,2,-0.562973799697733,5,0.4,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 TCM_3","CD4 T",0,0,17,5,-0.546673644276791,22,0.227272727272727,0.49999990000002,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 TEM_1","CD4 T",0,0,1,2,-0.0982928161991739,3,0.666666666666667,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD4 TEM_3","CD4 T",0,0,5,3,-0.0909843226001103,8,0.375,0.499999833333389,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 Naive","CD8 T",0,0,29,15,-0.575203662038504,44,0.340909090909091,0.499999966666669,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 Naive_2","CD8 T",0,0,0,1,-0.4967797291005,1,1,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 Proliferating","CD8 T",0,0,1,0,-0.177990198779439,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TCM_1","CD8 T",0,0,0,2,-0.0958566516661527,2,1,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TCM_2","CD8 T",0,0,2,2,-0.312066253971785,4,0.5,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TCM_3","CD8 T",0,0,2,1,-0.262907933930464,3,0.333333333333333,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TEM_1","CD8 T",0,0,7,2,-0.0991048710435143,9,0.222222222222222,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TEM_2","CD8 T",0,0,2,0,-0.0888961815718063,2,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TEM_4","CD8 T",0,0,2,5,-0.103214862908747,7,0.714285714285714,0.49999990000002,"AUCell","WP",TRUE,"youden_dual"
"DCs","CD8 TEM_5","CD8 T",0,0,1,0,0.280704780437982,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","Doublet","other",12,0,4,1,2.01738301291912,17,0.764705882352941,0.874999476563001,"AUCell","WP",TRUE,"youden_dual"
"DCs","HSPC","other",0,0,1,0,-0.481814718397655,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","MAIT","other T",0,0,3,0,-0.257571573524798,3,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","NK Proliferating","NK",0,0,1,0,-0.0742791943736791,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","NK_1","NK",0,0,0,1,0.396596607508848,1,1,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"DCs","NK_2","NK",0,0,1,0,0.0503132203151197,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","NK_CD56bright","NK",0,0,0,1,-0.110125615359563,1,1,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"DCs","Platelet","other",1,0,19,2,7.84608718373362,22,0.136363636363636,0.524999748750125,"AUCell","WP",TRUE,"youden_dual"
"DCs","Treg Memory","CD4 T",0,0,2,0,-0.672531598982744,2,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","Treg Naive","CD4 T",0,0,3,1,-0.432656398356334,4,0.25,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
"DCs","cDC2_1","DC",4,0,12,0,-0.397593030256065,16,0.25,0.1249999921875,"AUCell","WP",TRUE,"youden_dual"
"DCs","cDC2_2","DC",8,3,30,10,-0.490365178229239,51,0.352941176470588,0.489878510154242,"AUCell","WP",TRUE,"youden_dual"
"DCs","gdT_1","other T",0,0,1,0,0.0482250792868158,1,0,0,"AUCell","WP",TRUE,"youden_dual"
"DCs","gdT_2","other T",0,0,0,2,-0.121088355758158,2,1,0.499999750000125,"AUCell","WP",TRUE,"youden_dual"
"DCs","gdT_3","other T",0,0,0,1,-0.724039077680906,1,1,0.4999995000005,"AUCell","WP",TRUE,"youden_dual"
