"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"Early-NK-cells","NK_3",0,0,-0.180648729647444,37,"UCell","Standard",TRUE,"percentile"
"Early-NK-cells","NK_4",0,0,-0.0188789973031997,17,"UCell","Standard",TRUE,"percentile"
"Early-NK-cells","NK_CD56bright",0,0,-0.0210293164850356,1,"UCell","Standard",TRUE,"percentile"
"Early-NK-cells","gdT_2",0,0,-0.0887209006485212,1,"UCell","Standard",TRUE,"percentile"
"Intermediate-Monocytes","CD14 Mono",2,132,0.44571825117715,497,"UCell","Standard",TRUE,"percentile"
"Intermediate-Monocytes","CD16 Mono",5,278,0.386238821864138,1561,"UCell","Standard",TRUE,"percentile"
"Intermediate-Monocytes","Doublet",0,100,2.24953098785859,109,"UCell","Standard",TRUE,"percentile"
"Intermediate-Monocytes","Platelet",0,2,7.29291333398292,3,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","ASDC_mDC",1,0,0.369017220668267,7,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","ASDC_pDC",0,0,0.258243628756174,3,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","B intermediate kappa",0,0,-0.181144053407403,4,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","B intermediate lambda",0,0,-0.0126540840921742,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","B memory kappa",0,0,-0.299284096219661,3,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","B memory lambda",0,0,-0.242135451656599,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","B naive kappa",0,0,-0.509354631061807,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD14 Mono",2,1,0.680470295526531,6,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD16 Mono",34,54,0.228293301432255,1268,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD4 CTL",0,0,-0.195529746693966,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD4 Naive",0,0,-0.481070852287118,78,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD4 TCM_1",0,0,-0.367645698974577,5,"UCell","Standard",TRUE,"percentile"
