"celltype_clean","celltype.l3","celltype.l1","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B-cells","B intermediate kappa","B",0,0,0,36,-0.697591928580986,36,1,0.499999986111112,"UCell","REACTOME",TRUE,"youden_dual"
"B-cells","B intermediate lambda","B",0,1,0,165,-0.385526014734556,166,0.993975903614458,0.496987948813326,"UCell","REACTOME",TRUE,"youden_dual"
"B-cells","B memory kappa","B",0,0,1,44,-0.570046203301838,45,0.977777777777778,0.499999988636364,"UCell","REACTOME",TRUE,"youden_dual"
"B-cells","B memory lambda","B",0,0,0,34,-0.707155431061275,34,1,0.499999985294118,"UCell","REACTOME",TRUE,"youden_dual"
"B-cells","B naive kappa","B",0,0,1,247,-0.741593293712805,248,0.995967741935484,0.499999997975708,"UCell","REACTOME",TRUE,"youden_dual"
"B-cells","B naive lambda","B",0,0,0,20,-0.852373598995947,20,1,0.499999975000001,"UCell","REACTOME",TRUE,"youden_dual"
"B-cells","Plasma","B",0,0,0,1,-0.630499283397399,1,1,0.4999995000005,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","CD14 Mono","Mono",31692,169,1438,18,1.00820002186538,33317,0.951766365519104,0.526425957428453,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","CD16 Mono","Mono",485,6,1,0,1.44896546255793,492,0.985772357723577,0.498971192388948,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","Doublet","other",138,0,2,0,1.26303747804591,140,0.985714285714286,0.492857139336735,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","Eryth","other",7,0,4,0,0.37309893036824,11,0.636363636363636,0.318181789256201,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","HSPC","other",0,0,1,0,-0.778050464521842,1,0,0,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","Platelet","other",17,0,45,0,5.71593168227972,62,0.274193548387097,0.13709677198231,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","cDC1","DC",0,0,3,0,0.195546094161495,3,0,0,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","cDC2_1","DC",159,0,6,0,0.990525604808296,165,0.963636363636364,0.481818178898072,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","cDC2_2","DC",30,0,14,0,0.640593609170649,44,0.681818181818182,0.340909083161157,"UCell","REACTOME",TRUE,"youden_dual"
"Classical-Monocytes","pDC","DC",1,0,4,0,0.570735879255405,5,0.2,0.099999980000004,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","ASDC_mDC","DC",0,1,0,0,0.650753470413113,1,0,0,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD14 Mono","Mono",97,8,11,1,0.872106490024205,117,0.837606837606838,0.504629619298698,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD16 Mono","Mono",62,5,3,0,1.47863306339526,70,0.885714285714286,0.476923069585799,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 CTL","CD4 T",0,0,3,2,-0.425860697894701,5,0.4,0.499999750000125,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 Naive","CD4 T",0,0,19,21,-0.909771675028553,40,0.525,0.499999976190477,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 TCM_1","CD4 T",0,0,14,15,-0.744335879122876,29,0.517241379310345,0.499999966666669,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 TCM_2","CD4 T",0,0,3,2,0.164248801574919,5,0.4,0.499999750000125,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 TCM_3","CD4 T",0,0,17,5,-0.616148438813571,22,0.227272727272727,0.49999990000002,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 TEM_1","CD4 T",0,0,1,2,-0.500532990805372,3,0.666666666666667,0.499999750000125,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD4 TEM_3","CD4 T",0,0,5,3,-0.537827476310889,8,0.375,0.499999833333389,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD8 Naive","CD8 T",0,0,29,15,-0.860623549162371,44,0.340909090909091,0.499999966666669,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD8 Naive_2","CD8 T",0,0,0,1,-1.05248899566133,1,1,0.4999995000005,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD8 Proliferating","CD8 T",0,0,1,0,-0.937028649024751,1,0,0,"UCell","REACTOME",TRUE,"youden_dual"
"DCs","CD8 TCM_1","CD8 T",0,0,0,2,-1.10114898504797,2,1,0.499999750000125,"UCell","REACTOME",TRUE,"youden_dual"
