"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",0,0,70,0,-0.727294638008663,70,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"B cells (PLA−)",0,0,0,590,-0.918928661352685,590,1,0.499999999152542,"AddModuleScore","GOBP_REG",TRUE,"youden"
"CD4 T cells",0,0,0,0,-0.40347273364985,6,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"CD4 T cells (PLA+)",9,0,442,0,-0.477612165225791,451,0.0199556541019956,0.009977827028874,"AddModuleScore","GOBP_REG",TRUE,"youden"
"CD4 T cells (PLA−)",0,1,0,2693,-0.887975744954879,2694,0.999628804751299,0.499814402190121,"AddModuleScore","GOBP_REG",TRUE,"youden"
"CD8 T cells",0,0,0,0,-0.149966387386608,4,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"CD8 T cells (PLA+)",0,0,68,0,-0.722037643743013,68,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"CD8 T cells (PLA−)",0,1,0,1431,-0.68068702225233,1432,0.999301675977654,0.499650837639909,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Classical monocytes (PLA+)",6,0,181,0,0.637063094124493,187,0.0320855614973262,0.0160427806628728,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Classical monocytes (PLA−)",0,64,0,2125,0.646029308093885,2189,0.970762905436272,0.4853814524964,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Dendritic cells",0,0,0,0,-0.0200121350869788,4,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Dendritic cells (PLA−)",0,0,0,11,0.34388200127005,11,1,0.499999954545459,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Early NK cells (PLA+)",2,0,21,0,0.759525131258609,23,0.0869565217391304,0.0434782589792061,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Early NK cells (PLA−)",0,1,0,92,-0.367095552106224,93,0.989247311827957,0.494623650595445,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Intermediate monocytes (PLA+)",0,0,14,0,0.787084183240163,14,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Intermediate monocytes (PLA−)",0,11,0,242,0.686955826231087,253,0.956521739130435,0.478260867674858,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Monocytes (PLA+)",1,0,9,0,0.394861347776799,10,0.1,0.0499999950000005,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Monocytes (PLA−)",0,138,0,4389,0.306164810464124,4527,0.969516235917826,0.484758117851832,"AddModuleScore","GOBP_REG",TRUE,"youden"
"NK / Dendritic cells",0,0,0,0,0.91803123981374,11,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"NK cells",0,0,0,0,-0.646258617735421,34,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"NK cells (PLA+)",0,0,4,0,0.17722550415825,4,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"NK cells (PLA−)",0,0,0,94,-0.495719145014592,94,1,0.499999994680851,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Neutrophils",0,0,0,0,-0.015066056313578,92,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Neutrophils (PLA+)",8,0,62,0,0.620543350698395,70,0.114285714285714,0.0571428563265306,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Neutrophils (PLA−)",0,32,0,572,0.381144111348724,604,0.947019867549669,0.473509932990878,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Non-B / Non-monocyte cells",0,0,0,0,1.28031512438644,48,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Non-B cells",0,0,0,0,0.526465203887178,857,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Non-T / Non-NK cells",0,0,0,0,0.422211416695944,73,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Non-cDCs",0,0,0,0,-0.426464769280515,12,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Non-classical monocytes (PLA+)",10,0,214,0,0.40895682595037,224,0.0446428571428571,0.0223214284717793,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Non-classical monocytes (PLA−)",0,60,0,1357,0.449551958220901,1417,0.957657021877205,0.478828510600686,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Other immune cells",0,0,0,0,0.262084892555211,11,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"R11",0,0,0,0,-0.525182599151534,512,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"R13",0,0,0,0,-0.797188432461669,204,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"R40",0,0,0,0,0.430335377505759,247,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Singlets",0,0,0,0,0.0384355139442973,1220,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
"Total B cells",0,0,0,0,-1.15695216102889,1,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
NA,0,0,0,0,-0.278447467731735,260,0,0,"AddModuleScore","GOBP_REG",TRUE,"youden"
