"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",7,0,63,0,1.20425923669824,70,0.1,0.0499999992857143,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"B cells (PLA−)",0,21,0,569,1.45208778776756,590,0.964406779661017,0.482203389013215,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"CD4 T cells",0,0,0,0,-0.72079537188086,6,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA+)",62,0,389,0,-0.153672313657817,451,0.137472283813747,0.0687361417544653,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA−)",0,29,0,2665,-0.708048874285229,2694,0.989235337787676,0.494617668710238,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"CD8 T cells",0,0,0,0,-0.607370590040329,4,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA+)",0,0,68,0,-0.735270849576987,68,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA−)",0,5,0,1427,-0.998114958375118,1432,0.996508379888268,0.498254189596191,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA+)",160,0,27,0,1.08726462850403,187,0.855614973262032,0.427807484343275,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA−)",0,1867,0,322,1.01045129686607,2189,0.147099132023755,0.073549565978278,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Dendritic cells",0,0,0,0,-0.109299657950562,4,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Dendritic cells (PLA−)",0,7,0,4,1.14445108801612,11,0.363636363636364,0.181818165289258,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Early NK cells (PLA+)",2,0,21,0,-0.220154940371495,23,0.0869565217391304,0.0434782589792061,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Early NK cells (PLA−)",0,8,0,85,-0.787451009518802,93,0.913978494623656,0.456989242397965,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA+)",12,0,2,0,1.25816020308531,14,0.857142857142857,0.428571397959186,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA−)",0,185,0,68,0.753728070929351,253,0.268774703557312,0.134387351247481,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Monocytes (PLA+)",7,0,3,0,0.625735166245789,10,0.7,0.349999965000004,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Monocytes (PLA−)",0,705,0,3822,-0.0961860910406183,4527,0.844267726971504,0.422133863392504,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"NK / Dendritic cells",0,0,0,0,0.860395712276714,11,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"NK cells",0,0,0,0,-0.802545624460384,34,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"NK cells (PLA+)",1,0,3,0,-0.430746195357901,4,0.25,0.124999968750008,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"NK cells (PLA−)",0,3,0,91,-1.03256281745397,94,0.968085106382979,0.484042548042101,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Neutrophils",0,0,0,0,-0.526948228258192,92,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Neutrophils (PLA+)",42,0,28,0,0.516337178005069,70,0.6,0.299999995714286,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Neutrophils (PLA−)",0,88,0,516,-0.1274116671557,604,0.854304635761589,0.427152317173589,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-B / Non-monocyte cells",0,0,0,0,0.325471364545624,48,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-B cells",0,0,0,0,0.882453870674329,857,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-T / Non-NK cells",0,0,0,0,-0.0407475064801054,73,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-cDCs",0,0,0,0,-0.129119299267686,12,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA+)",35,0,189,0,-0.0173775268227345,224,0.15625,0.0781249996512277,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA−)",0,182,0,1235,-0.148862902338777,1417,0.871559633027523,0.435779816206225,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Other immune cells",0,0,0,0,0.439693818202227,11,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"R11",0,0,0,0,-0.702581902966334,512,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"R13",0,0,0,0,-1.03907969770468,204,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"R40",0,0,0,0,0.111644383452383,247,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Singlets",0,0,0,0,0.228643647969436,1220,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
"Total B cells",0,0,0,0,1.92147939100384,1,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
NA,0,0,0,0,1.17466916442362,260,0,0,"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_dual"
