"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,68,0,-0.843309771538773,70,0.0285714285714286,0.0142857140816327,"AddModuleScore","REACTOME",FALSE,"kmeans"
"B cells (PLA−)",0,6,0,584,-1.01266497148356,590,0.989830508474576,0.494915253398449,"AddModuleScore","REACTOME",FALSE,"kmeans"
"CD4 T cells",0,0,0,0,-0.447144763985786,6,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"CD4 T cells (PLA+)",26,0,425,0,-0.539686078022865,451,0.057649667405765,0.0288248336389693,"AddModuleScore","REACTOME",FALSE,"kmeans"
"CD4 T cells (PLA−)",0,41,0,2653,-0.540408609842063,2694,0.984780994803267,0.49239049721886,"AddModuleScore","REACTOME",FALSE,"kmeans"
"CD8 T cells",0,0,0,0,-0.0629856989545754,4,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"CD8 T cells (PLA+)",0,0,68,0,-0.43285931630993,68,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"CD8 T cells (PLA−)",0,27,0,1405,-0.101656615503383,1432,0.981145251396648,0.490572625355745,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Classical monocytes (PLA+)",172,0,15,0,1.27960127386264,187,0.919786096256685,0.459893045669021,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Classical monocytes (PLA−)",0,2000,0,189,1.21175668893496,2189,0.0863407948835084,0.0431703974220327,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Dendritic cells",0,0,0,0,1.08406668002392,4,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Dendritic cells (PLA−)",0,7,0,4,0.931267844853302,11,0.363636363636364,0.181818165289258,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Early NK cells (PLA+)",2,0,21,0,0.046332357044046,23,0.0869565217391304,0.0434782589792061,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Early NK cells (PLA−)",0,7,0,86,0.019069371017374,93,0.924731182795699,0.462365586426176,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Intermediate monocytes (PLA+)",10,0,4,0,0.766158593473616,14,0.714285714285714,0.357142831632655,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Intermediate monocytes (PLA−)",0,200,0,53,1.00168045276346,253,0.209486166007905,0.104743082589948,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Monocytes (PLA+)",9,0,1,0,0.975829121495419,10,0.9,0.449999955000005,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Monocytes (PLA−)",0,682,0,3845,-0.246484461744233,4527,0.849348354318533,0.424674177065457,"AddModuleScore","REACTOME",FALSE,"kmeans"
"NK / Dendritic cells",0,0,0,0,1.47579865900075,11,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"NK cells",0,0,0,0,-0.170035769131749,34,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.940875703590682,4,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"NK cells (PLA−)",0,9,0,85,0.0979784397035532,94,0.904255319148936,0.452127654764599,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Neutrophils",0,0,0,0,-0.142490607127981,92,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Neutrophils (PLA+)",33,0,37,0,0.464113785148053,70,0.471428571428571,0.235714282346939,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Neutrophils (PLA−)",0,79,0,525,-0.262965810920122,604,0.869205298013245,0.434602648287082,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,0.36087758891329,48,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Non-B cells",0,0,0,0,1.0735642937581,857,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,0.100348974147961,73,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Non-cDCs",0,0,0,0,-0.266022935833001,12,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Non-classical monocytes (PLA+)",27,0,197,0,-0.414785437084248,224,0.120535714285714,0.0602678568738042,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Non-classical monocytes (PLA−)",0,195,0,1222,-0.289157561863964,1417,0.862385321100917,0.431192660246159,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Other immune cells",0,0,0,0,0.152578831253722,11,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"R11",0,0,0,0,-0.137949078379088,512,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"R13",0,0,0,0,-0.156812961341611,204,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"R40",0,0,0,0,-0.101435490693297,247,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Singlets",0,0,0,0,0.296249842312685,1220,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
"Total B cells",0,0,0,0,-0.672033765643164,1,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
NA,0,0,0,0,-0.32178822121203,260,0,0,"AddModuleScore","REACTOME",FALSE,"kmeans"
