"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",61,0,9,0,2.7498543645469,70,0.871428571428571,0.435714279489796,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"B cells (PLA−)",0,557,0,33,3.14020341761675,590,0.0559322033898305,0.0279661016475151,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"CD4 T cells",0,0,0,0,-0.501981133425124,6,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"CD4 T cells (PLA+)",9,0,442,0,-0.204030335292911,451,0.0199556541019956,0.009977827028874,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"CD4 T cells (PLA−)",0,3,0,2691,-0.508873180076729,2694,0.998886414253898,0.499443206941558,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"CD8 T cells",0,0,0,0,-0.536160862635572,4,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"CD8 T cells (PLA+)",0,0,68,0,-0.58238055596936,68,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"CD8 T cells (PLA−)",0,0,0,1432,-0.705302710876403,1432,1,0.499999999650838,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Classical monocytes (PLA+)",27,0,160,0,0.648892644363041,187,0.144385026737968,0.0721925129829277,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Classical monocytes (PLA−)",0,292,0,1897,0.619399513942907,2189,0.866605756052992,0.433302877828551,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Dendritic cells",0,0,0,0,-0.124275176391385,4,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Dendritic cells (PLA−)",0,4,0,7,0.999339593486128,11,0.636363636363636,0.318181789256201,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Early NK cells (PLA+)",0,0,23,0,-0.308189990681267,23,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Early NK cells (PLA−)",0,1,0,92,-0.623761702443294,93,0.989247311827957,0.494623650595445,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Intermediate monocytes (PLA+)",2,0,12,0,0.670351279694083,14,0.142857142857143,0.071428566326531,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Intermediate monocytes (PLA−)",0,22,0,231,0.411713820639293,253,0.91304347826087,0.456521737326001,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Monocytes (PLA+)",2,0,8,0,0.510324029447414,10,0.2,0.099999990000001,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Monocytes (PLA−)",0,83,0,4444,-0.242612102491559,4527,0.981665562182461,0.490832780982807,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"NK / Dendritic cells",0,0,0,0,0.546817872619969,11,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"NK cells",0,0,0,0,-0.481859763883062,34,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"NK cells (PLA+)",0,0,4,0,-0.494799400439271,4,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"NK cells (PLA−)",0,0,0,94,-0.763975732989402,94,1,0.499999994680851,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Neutrophils",0,0,0,0,-0.369772483675899,92,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Neutrophils (PLA+)",2,0,68,0,0.200035165871347,70,0.0285714285714286,0.0142857140816327,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Neutrophils (PLA−)",0,1,0,603,-0.289535184403957,604,0.998344370860927,0.49917218460402,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Non-B / Non-monocyte cells",0,0,0,0,0.147389389888281,48,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Non-B cells",0,0,0,0,0.552560403572225,857,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Non-T / Non-NK cells",0,0,0,0,-0.0586922174810024,73,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Non-cDCs",0,0,0,0,-0.115231512631422,12,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Non-classical monocytes (PLA+)",5,0,219,0,-0.156117992487388,224,0.0223214285714286,0.0111607142358897,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Non-classical monocytes (PLA−)",0,10,0,1407,-0.318231147961403,1417,0.992942836979534,0.496471418139399,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Other immune cells",0,0,0,0,0.00666450077492074,11,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"R11",0,0,0,0,-0.545269984899312,512,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"R13",0,0,0,0,-0.647297789429716,204,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"R40",0,0,0,0,-0.0623856312676866,247,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Singlets",0,0,0,0,0.152851198842124,1220,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
"Total B cells",0,0,0,0,4.49517507417548,1,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
NA,0,0,0,0,2.13503868470246,260,0,0,"AUCell","MANNE_DN",TRUE,"gmm_dist_platelet"
