"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,68,0,-0.686325356071974,70,0.0285714285714286,0.0142857140816327,"AddModuleScore","Standard",FALSE,"kmeans"
"B cells (PLA−)",0,6,0,584,-0.727899505817673,590,0.989830508474576,0.494915253398449,"AddModuleScore","Standard",FALSE,"kmeans"
"CD4 T cells",0,0,0,0,-0.400822848671394,6,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"CD4 T cells (PLA+)",28,0,423,0,-0.328326924372775,451,0.0620842572062084,0.0310421285342747,"AddModuleScore","Standard",FALSE,"kmeans"
"CD4 T cells (PLA−)",0,47,0,2647,-0.445061246152811,2694,0.982553823311062,0.491276911473171,"AddModuleScore","Standard",FALSE,"kmeans"
"CD8 T cells",0,0,0,0,-1.39044009780401,4,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"CD8 T cells (PLA+)",2,0,66,0,-0.551946388111602,68,0.0294117647058824,0.0147058821366782,"AddModuleScore","Standard",FALSE,"kmeans"
"CD8 T cells (PLA−)",0,51,0,1381,-0.0919467362487649,1432,0.964385474860335,0.482192737093441,"AddModuleScore","Standard",FALSE,"kmeans"
"Classical monocytes (PLA+)",157,0,30,0,1.04422930476556,187,0.839572192513369,0.419786094011839,"AddModuleScore","Standard",FALSE,"kmeans"
"Classical monocytes (PLA−)",0,1764,0,425,0.979467029044162,2189,0.194152581087254,0.0970762904992799,"AddModuleScore","Standard",FALSE,"kmeans"
"Dendritic cells",0,0,0,0,0.860048918034851,4,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Dendritic cells (PLA−)",0,7,0,4,0.920277924404249,11,0.363636363636364,0.181818165289258,"AddModuleScore","Standard",FALSE,"kmeans"
"Early NK cells (PLA+)",4,0,19,0,0.222336271313244,23,0.173913043478261,0.0869565179584123,"AddModuleScore","Standard",FALSE,"kmeans"
"Early NK cells (PLA−)",0,13,0,80,0.253740552333856,93,0.860215053763441,0.430107522256908,"AddModuleScore","Standard",FALSE,"kmeans"
"Intermediate monocytes (PLA+)",11,0,3,0,0.835984235333403,14,0.785714285714286,0.39285711479592,"AddModuleScore","Standard",FALSE,"kmeans"
"Intermediate monocytes (PLA−)",0,176,0,77,0.750695731030894,253,0.304347826086957,0.152173912442,"AddModuleScore","Standard",FALSE,"kmeans"
"Monocytes (PLA+)",8,0,2,0,0.772007112255523,10,0.8,0.399999960000004,"AddModuleScore","Standard",FALSE,"kmeans"
"Monocytes (PLA−)",0,667,0,3860,-0.19398998416637,4527,0.852661806936161,0.426330903373905,"AddModuleScore","Standard",FALSE,"kmeans"
"NK / Dendritic cells",0,0,0,0,1.24091600931094,11,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"NK cells",0,0,0,0,-0.00238755665143676,34,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.383135276991506,4,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"NK cells (PLA−)",0,16,0,78,0.380917757729565,94,0.829787234042553,0.414893612607515,"AddModuleScore","Standard",FALSE,"kmeans"
"Neutrophils",0,0,0,0,0.052432688207869,92,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Neutrophils (PLA+)",35,0,35,0,0.404041270897358,70,0.5,0.249999996428571,"AddModuleScore","Standard",FALSE,"kmeans"
"Neutrophils (PLA−)",0,89,0,515,-0.198486053059239,604,0.852649006622517,0.426324502605423,"AddModuleScore","Standard",FALSE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,0.667627121362379,48,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Non-B cells",0,0,0,0,0.857307698003817,857,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,0.324890469191847,73,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Non-cDCs",0,0,0,0,0.168978335333768,12,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Non-classical monocytes (PLA+)",27,0,197,0,-0.395837134675773,224,0.120535714285714,0.0602678568738042,"AddModuleScore","Standard",FALSE,"kmeans"
"Non-classical monocytes (PLA−)",0,153,0,1264,-0.360453266902547,1417,0.892025405786874,0.446012702578678,"AddModuleScore","Standard",FALSE,"kmeans"
"Other immune cells",0,0,0,0,-0.0899113298312686,11,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"R11",0,0,0,0,-0.129241545069382,512,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"R13",0,0,0,0,-0.168334785349447,204,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"R40",0,0,0,0,0.037004639353954,247,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Singlets",0,0,0,0,0.242681489545132,1220,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
"Total B cells",0,0,0,0,-1.10700560910088,1,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
NA,0,0,0,0,-0.260602440704204,260,0,0,"AddModuleScore","Standard",FALSE,"kmeans"
