"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,68,0,-0.788167089982178,70,0.0285714285714286,0.0142857140816327,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"B cells (PLA−)",0,5,0,585,-0.975280668693027,590,0.991525423728814,0.495762711024131,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD4 T cells",0,0,0,0,-0.450250074980289,6,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA+)",6,0,445,0,-0.625949622184698,451,0.0133037694013304,0.006651884685916,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA−)",0,20,0,2674,-0.610876998292873,2694,0.992576095025984,0.496288047328772,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD8 T cells",0,0,0,0,-0.176675528825795,4,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA+)",0,0,68,0,-0.468563453327193,68,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA−)",0,7,0,1425,-0.243771638963746,1432,0.995111731843575,0.497555865574332,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA+)",156,0,31,0,1.41707305955208,187,0.834224598930481,0.417112297234694,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA−)",0,1752,0,437,1.32109800649606,2189,0.199634536317953,0.0998172681133772,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Dendritic cells",0,0,0,0,0.942657370806072,4,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Dendritic cells (PLA−)",0,7,0,4,1.08120023826385,11,0.363636363636364,0.181818165289258,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Early NK cells (PLA+)",2,0,21,0,-0.0927152296586486,23,0.0869565217391304,0.0434782589792061,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Early NK cells (PLA−)",0,3,0,90,-0.0978624571419859,93,0.967741935483871,0.483870962539022,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA+)",9,0,5,0,0.871865928770988,14,0.642857142857143,0.321428548469389,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA−)",0,170,0,83,1.07934608930465,253,0.328063241106719,0.164031619905013,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Monocytes (PLA+)",7,0,3,0,1.28940825507069,10,0.7,0.349999965000004,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Monocytes (PLA−)",0,302,0,4225,-0.228361741133027,4527,0.933289153965098,0.466644576879469,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK / Dendritic cells",0,0,0,0,1.34359618172498,11,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK cells",0,0,0,0,-0.320390858063304,34,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK cells (PLA+)",0,0,4,0,-0.915266559476318,4,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"NK cells (PLA−)",0,2,0,92,-0.0235262507743134,94,0.978723404255319,0.489361696921684,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Neutrophils",0,0,0,0,-0.225825292503385,92,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Neutrophils (PLA+)",27,0,43,0,0.531493254939624,70,0.385714285714286,0.192857140102041,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Neutrophils (PLA−)",0,34,0,570,-0.244342048615091,604,0.943708609271523,0.471854303854546,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-B / Non-monocyte cells",0,0,0,0,0.271969099929195,48,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-B cells",0,0,0,0,1.19884075772594,857,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-T / Non-NK cells",0,0,0,0,-0.0280086406887549,73,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-cDCs",0,0,0,0,-0.314054085279039,12,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA+)",5,0,219,0,-0.398428310526875,224,0.0223214285714286,0.0111607142358897,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA−)",0,65,0,1352,-0.274382758534547,1417,0.954128440366973,0.477064219846814,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Other immune cells",0,0,0,0,0.0819779864064653,11,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R11",0,0,0,0,-0.220345606254463,512,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R13",0,0,0,0,-0.322051176533084,204,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"R40",0,0,0,0,-0.124818292015587,247,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Singlets",0,0,0,0,0.306051365045845,1220,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
"Total B cells",0,0,0,0,0.343497653989612,1,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
NA,0,0,0,0,-0.27494013214236,260,0,0,"AUCell","REACTOME",FALSE,"gmm_dist_dual"
