"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",4,0,66,0,1.20425923669824,70,0.0571428571428571,0.0285714281632653,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"B cells (PLA−)",0,15,0,575,1.45208778776756,590,0.974576271186441,0.487288134767308,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"CD4 T cells",0,0,0,0,-0.72079537188086,6,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"CD4 T cells (PLA+)",42,0,409,0,-0.153672313657817,451,0.0931263858093126,0.046563192801412,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"CD4 T cells (PLA−)",0,17,0,2677,-0.708048874285229,2694,0.993689680772086,0.496844840201617,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"CD8 T cells",0,0,0,0,-0.607370590040329,4,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"CD8 T cells (PLA+)",0,0,68,0,-0.735270849576987,68,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"CD8 T cells (PLA−)",0,1,0,1431,-0.998114958375118,1432,0.999301675977654,0.499650837639909,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Classical monocytes (PLA+)",152,0,35,0,1.08726462850403,187,0.812834224598931,0.406417110126112,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Classical monocytes (PLA−)",0,1691,0,498,1.01045129686607,2189,0.227501142074006,0.113750570985039,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Dendritic cells",0,0,0,0,-0.109299657950562,4,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Dendritic cells (PLA−)",0,7,0,4,1.14445108801612,11,0.363636363636364,0.181818165289258,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Early NK cells (PLA+)",2,0,21,0,-0.220154940371495,23,0.0869565217391304,0.0434782589792061,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Early NK cells (PLA−)",0,4,0,89,-0.787451009518802,93,0.956989247311828,0.478494618510811,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Intermediate monocytes (PLA+)",11,0,3,0,1.25816020308531,14,0.785714285714286,0.39285711479592,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Intermediate monocytes (PLA−)",0,148,0,105,0.753728070929351,253,0.41501976284585,0.207509880602728,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Monocytes (PLA+)",5,0,5,0,0.625735166245789,10,0.5,0.249999975000003,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Monocytes (PLA−)",0,389,0,4138,-0.0961860910406183,4527,0.914071128782858,0.457035564290471,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"NK / Dendritic cells",0,0,0,0,0.860395712276714,11,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"NK cells",0,0,0,0,-0.802545624460384,34,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.430746195357901,4,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"NK cells (PLA−)",0,0,0,94,-1.03256281745397,94,1,0.499999994680851,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Neutrophils",0,0,0,0,-0.526948228258192,92,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Neutrophils (PLA+)",36,0,34,0,0.516337178005069,70,0.514285714285714,0.257142853469388,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Neutrophils (PLA−)",0,47,0,557,-0.1274116671557,604,0.922185430463576,0.46109271446839,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,0.325471364545624,48,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Non-B cells",0,0,0,0,0.882453870674329,857,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,-0.0407475064801054,73,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Non-cDCs",0,0,0,0,-0.129119299267686,12,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Non-classical monocytes (PLA+)",19,0,205,0,-0.0173775268227345,224,0.0848214285714286,0.0424107140963807,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Non-classical monocytes (PLA−)",0,88,0,1329,-0.148862902338777,1417,0.937896965419901,0.468948482379006,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Other immune cells",0,0,0,0,0.439693818202227,11,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"R11",0,0,0,0,-0.702581902966334,512,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"R13",0,0,0,0,-1.03907969770468,204,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"R40",0,0,0,0,0.111644383452383,247,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Singlets",0,0,0,0,0.228643647969436,1220,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
"Total B cells",0,0,0,0,1.92147939100384,1,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
NA,0,0,0,0,1.17466916442362,260,0,0,"AddModuleScore","MANNE_DN",FALSE,"kmeans"
