"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",7,0,63,0,-0.843309771538773,70,0.1,0.0499999992857143,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"B cells (PLA−)",0,20,0,570,-1.01266497148356,590,0.966101694915254,0.483050846638897,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD4 T cells",0,0,0,0,-0.447144763985786,6,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD4 T cells (PLA+)",63,0,388,0,-0.539686078022865,451,0.139689578713969,0.069844789202118,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD4 T cells (PLA−)",0,327,0,2367,-0.540408609842063,2694,0.878619153674833,0.439309576674347,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD8 T cells",0,0,0,0,-0.0629856989545754,4,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD8 T cells (PLA+)",10,0,58,0,-0.43285931630993,68,0.147058823529412,0.073529410683391,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"CD8 T cells (PLA−)",0,375,0,1057,-0.101656615503383,1432,0.738128491620112,0.369064245552329,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Classical monocytes (PLA+)",174,0,13,0,1.27960127386264,187,0.93048128342246,0.465240639223312,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Classical monocytes (PLA−)",0,2009,0,180,1.21175668893496,2189,0.0822293284604842,0.0411146642114597,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Dendritic cells",0,0,0,0,1.08406668002392,4,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Dendritic cells (PLA−)",0,9,0,2,0.931267844853302,11,0.181818181818182,0.0909090826446289,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Early NK cells (PLA+)",5,0,18,0,0.046332357044046,23,0.217391304347826,0.108695647448015,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Early NK cells (PLA−)",0,26,0,67,0.019069371017374,93,0.720430107526882,0.360215049890161,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Intermediate monocytes (PLA+)",9,0,5,0,0.766158593473616,14,0.642857142857143,0.321428548469389,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Intermediate monocytes (PLA−)",0,214,0,39,1.00168045276346,253,0.154150197628458,0.0770750985095846,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Monocytes (PLA+)",9,0,1,0,0.975829121495419,10,0.9,0.449999955000005,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Monocytes (PLA−)",0,952,0,3575,-0.246484461744233,4527,0.789706207201237,0.394853103513397,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK / Dendritic cells",0,0,0,0,1.47579865900075,11,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK cells",0,0,0,0,-0.170035769131749,34,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK cells (PLA+)",0,0,4,0,-0.940875703590682,4,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"NK cells (PLA−)",0,31,0,63,0.0979784397035532,94,0.670212765957447,0.335106379413762,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Neutrophils",0,0,0,0,-0.142490607127981,92,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Neutrophils (PLA+)",37,0,33,0,0.464113785148053,70,0.528571428571429,0.264285710510204,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Neutrophils (PLA−)",0,120,0,484,-0.262965810920122,604,0.801324503311258,0.400662250992281,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
