"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,68,0,1.26893497134225,70,0.0285714285714286,0.0142857140816327,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"B cells (PLA−)",0,10,0,580,1.4641971116596,590,0.983050847457627,0.49152542289572,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"CD4 T cells",0,0,0,0,-0.500367399889923,6,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA+)",55,0,396,0,-0.170893741463678,451,0.121951219512195,0.0609756096208967,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA−)",0,28,0,2666,-0.546741036145995,2694,0.989606533036377,0.49480326633452,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"CD8 T cells",0,0,0,0,-0.657293534039968,4,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA+)",0,0,68,0,-0.649862120169622,68,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA−)",0,8,0,1424,-0.8012572186253,1432,0.994413407821229,0.497206703563403,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA+)",176,0,11,0,1.11408630925909,187,0.941176470588235,0.470588232777603,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA−)",0,2101,0,88,1.07752830856334,2189,0.0402010050251256,0.0201005025033803,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Dendritic cells",0,0,0,0,-0.0122157070164353,4,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Dendritic cells (PLA−)",0,8,0,3,1.44334671899603,11,0.272727272727273,0.136363623966943,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Early NK cells (PLA+)",4,0,19,0,-0.369378044779274,23,0.173913043478261,0.0869565179584123,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Early NK cells (PLA−)",0,5,0,88,-0.705967580877057,93,0.946236559139785,0.473118274482599,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA+)",14,0,0,0,1.12630133605291,14,1,0.499999964285717,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA−)",0,216,0,37,0.771386419559391,253,0.146245059288538,0.0731225293552469,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Monocytes (PLA+)",10,0,0,0,0.937008006483709,10,1,0.499999950000005,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Monocytes (PLA−)",0,876,0,3651,-0.256694408190128,4527,0.80649436713055,0.403247183476199,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"NK / Dendritic cells",0,0,0,0,0.882663255333355,11,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"NK cells",0,0,0,0,-0.660392733546436,34,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"NK cells (PLA+)",1,0,3,0,-0.500178559776626,4,0.25,0.124999968750008,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"NK cells (PLA−)",0,0,0,94,-0.889490533775363,94,1,0.499999994680851,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Neutrophils",0,0,0,0,-0.42250780013348,92,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Neutrophils (PLA+)",46,0,24,0,0.42346001608764,70,0.657142857142857,0.328571423877551,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Neutrophils (PLA−)",0,108,0,496,-0.313882160323356,604,0.821192052980132,0.410596025810271,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-B / Non-monocyte cells",0,0,0,0,0.29719881862117,48,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-B cells",0,0,0,0,0.969934671036658,857,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-T / Non-NK cells",0,0,0,0,-0.0381540606607079,73,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-cDCs",0,0,0,0,-0.00252191453384119,12,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA+)",34,0,190,0,-0.168457295755778,224,0.151785714285714,0.0758928568040498,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA−)",0,208,0,1209,-0.346500688803367,1417,0.853211009174312,0.426605504286093,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Other immune cells",0,0,0,0,0.0422904165943726,11,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"R11",0,0,0,0,-0.604756149081924,512,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"R13",0,0,0,0,-0.752250489049948,204,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"R40",0,0,0,0,-0.0519784011560248,247,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Singlets",0,0,0,0,0.305263529754789,1220,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
"Total B cells",0,0,0,0,1.91867445144833,1,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
NA,0,0,0,0,1.19957420524477,260,0,0,"AUCell","MANNE_DN",FALSE,"gmm_dist_dual"
