"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",2,0,68,0,-0.788167089982178,70,0.0285714285714286,0.0142857140816327,"AUCell","REACTOME",FALSE,"kmeans"
"B cells (PLA−)",0,6,0,584,-0.975280668693027,590,0.989830508474576,0.494915253398449,"AUCell","REACTOME",FALSE,"kmeans"
"CD4 T cells",0,0,0,0,-0.450250074980289,6,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"CD4 T cells (PLA+)",8,0,443,0,-0.625949622184698,451,0.0177383592017738,0.00886917958122133,"AUCell","REACTOME",FALSE,"kmeans"
"CD4 T cells (PLA−)",0,19,0,2675,-0.610876998292873,2694,0.992947290274685,0.496473644953054,"AUCell","REACTOME",FALSE,"kmeans"
"CD8 T cells",0,0,0,0,-0.176675528825795,4,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"CD8 T cells (PLA+)",0,0,68,0,-0.468563453327193,68,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"CD8 T cells (PLA−)",0,5,0,1427,-0.243771638963746,1432,0.996508379888268,0.498254189596191,"AUCell","REACTOME",FALSE,"kmeans"
"Classical monocytes (PLA+)",168,0,19,0,1.41707305955208,187,0.898395721925134,0.449197858560439,"AUCell","REACTOME",FALSE,"kmeans"
"Classical monocytes (PLA−)",0,1895,0,294,1.32109800649606,2189,0.134307903152124,0.0671539515453842,"AUCell","REACTOME",FALSE,"kmeans"
"Dendritic cells",0,0,0,0,0.942657370806072,4,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Dendritic cells (PLA−)",0,7,0,4,1.08120023826385,11,0.363636363636364,0.181818165289258,"AUCell","REACTOME",FALSE,"kmeans"
"Early NK cells (PLA+)",2,0,21,0,-0.0927152296586486,23,0.0869565217391304,0.0434782589792061,"AUCell","REACTOME",FALSE,"kmeans"
"Early NK cells (PLA−)",0,4,0,89,-0.0978624571419859,93,0.956989247311828,0.478494618510811,"AUCell","REACTOME",FALSE,"kmeans"
"Intermediate monocytes (PLA+)",9,0,5,0,0.871865928770988,14,0.642857142857143,0.321428548469389,"AUCell","REACTOME",FALSE,"kmeans"
"Intermediate monocytes (PLA−)",0,192,0,61,1.07934608930465,253,0.241106719367589,0.120553359207299,"AUCell","REACTOME",FALSE,"kmeans"
"Monocytes (PLA+)",9,0,1,0,1.28940825507069,10,0.9,0.449999955000005,"AUCell","REACTOME",FALSE,"kmeans"
"Monocytes (PLA−)",0,366,0,4161,-0.228361741133027,4527,0.919151756129887,0.459575877963425,"AUCell","REACTOME",FALSE,"kmeans"
"NK / Dendritic cells",0,0,0,0,1.34359618172498,11,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"NK cells",0,0,0,0,-0.320390858063304,34,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"NK cells (PLA+)",0,0,4,0,-0.915266559476318,4,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"NK cells (PLA−)",0,2,0,92,-0.0235262507743134,94,0.978723404255319,0.489361696921684,"AUCell","REACTOME",FALSE,"kmeans"
"Neutrophils",0,0,0,0,-0.225825292503385,92,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Neutrophils (PLA+)",31,0,39,0,0.531493254939624,70,0.442857142857143,0.221428568265306,"AUCell","REACTOME",FALSE,"kmeans"
"Neutrophils (PLA−)",0,47,0,557,-0.244342048615091,604,0.922185430463576,0.46109271446839,"AUCell","REACTOME",FALSE,"kmeans"
"Non-B / Non-monocyte cells",0,0,0,0,0.271969099929195,48,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Non-B cells",0,0,0,0,1.19884075772594,857,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Non-T / Non-NK cells",0,0,0,0,-0.0280086406887549,73,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Non-cDCs",0,0,0,0,-0.314054085279039,12,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Non-classical monocytes (PLA+)",8,0,216,0,-0.398428310526875,224,0.0357142857142857,0.0178571427774235,"AUCell","REACTOME",FALSE,"kmeans"
"Non-classical monocytes (PLA−)",0,82,0,1335,-0.274382758534547,1417,0.942131263232181,0.471065631283652,"AUCell","REACTOME",FALSE,"kmeans"
"Other immune cells",0,0,0,0,0.0819779864064653,11,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"R11",0,0,0,0,-0.220345606254463,512,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"R13",0,0,0,0,-0.322051176533084,204,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"R40",0,0,0,0,-0.124818292015587,247,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Singlets",0,0,0,0,0.306051365045845,1220,0,0,"AUCell","REACTOME",FALSE,"kmeans"
"Total B cells",0,0,0,0,0.343497653989612,1,0,0,"AUCell","REACTOME",FALSE,"kmeans"
NA,0,0,0,0,-0.27494013214236,260,0,0,"AUCell","REACTOME",FALSE,"kmeans"
