"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",1,0,69,0,-0.788167089982178,70,0.0142857142857143,0.00714285704081633,"AUCell","REACTOME",FALSE,"youden"
"B cells (PLA−)",0,4,0,586,-0.975280668693027,590,0.993220338983051,0.496610168649813,"AUCell","REACTOME",FALSE,"youden"
"CD4 T cells",0,0,0,0,-0.450250074980289,6,0,0,"AUCell","REACTOME",FALSE,"youden"
"CD4 T cells (PLA+)",5,0,446,0,-0.625949622184698,451,0.0110864745011086,0.00554323723826333,"AUCell","REACTOME",FALSE,"youden"
"CD4 T cells (PLA−)",0,16,0,2678,-0.610876998292873,2694,0.994060876020787,0.497030437825898,"AUCell","REACTOME",FALSE,"youden"
"CD8 T cells",0,0,0,0,-0.176675528825795,4,0,0,"AUCell","REACTOME",FALSE,"youden"
"CD8 T cells (PLA+)",0,0,68,0,-0.468563453327193,68,0,0,"AUCell","REACTOME",FALSE,"youden"
"CD8 T cells (PLA−)",0,8,0,1424,-0.243771638963746,1432,0.994413407821229,0.497206703563403,"AUCell","REACTOME",FALSE,"youden"
"Classical monocytes (PLA+)",132,0,55,0,1.41707305955208,187,0.705882352941177,0.352941174583202,"AUCell","REACTOME",FALSE,"youden"
"Classical monocytes (PLA−)",0,1310,0,879,1.32109800649606,2189,0.401553220648698,0.200776610232628,"AUCell","REACTOME",FALSE,"youden"
"Dendritic cells",0,0,0,0,0.942657370806072,4,0,0,"AUCell","REACTOME",FALSE,"youden"
"Dendritic cells (PLA−)",0,5,0,6,1.08120023826385,11,0.545454545454545,0.272727247933887,"AUCell","REACTOME",FALSE,"youden"
"Early NK cells (PLA+)",1,0,22,0,-0.0927152296586486,23,0.0434782608695652,0.0217391294896031,"AUCell","REACTOME",FALSE,"youden"
"Early NK cells (PLA−)",0,2,0,91,-0.0978624571419859,93,0.978494623655914,0.489247306567233,"AUCell","REACTOME",FALSE,"youden"
"Intermediate monocytes (PLA+)",6,0,8,0,0.871865928770988,14,0.428571428571429,0.214285698979593,"AUCell","REACTOME",FALSE,"youden"
"Intermediate monocytes (PLA−)",0,120,0,133,1.07934608930465,253,0.525691699604743,0.262845848763455,"AUCell","REACTOME",FALSE,"youden"
"Monocytes (PLA+)",6,0,4,0,1.28940825507069,10,0.6,0.299999970000003,"AUCell","REACTOME",FALSE,"youden"
"Monocytes (PLA−)",0,154,0,4373,-0.228361741133027,4527,0.965981886459024,0.482990943122821,"AUCell","REACTOME",FALSE,"youden"
"NK / Dendritic cells",0,0,0,0,1.34359618172498,11,0,0,"AUCell","REACTOME",FALSE,"youden"
"NK cells",0,0,0,0,-0.320390858063304,34,0,0,"AUCell","REACTOME",FALSE,"youden"
"NK cells (PLA+)",0,0,4,0,-0.915266559476318,4,0,0,"AUCell","REACTOME",FALSE,"youden"
"NK cells (PLA−)",0,0,0,94,-0.0235262507743134,94,1,0.499999994680851,"AUCell","REACTOME",FALSE,"youden"
"Neutrophils",0,0,0,0,-0.225825292503385,92,0,0,"AUCell","REACTOME",FALSE,"youden"
"Neutrophils (PLA+)",21,0,49,0,0.531493254939624,70,0.3,0.149999997857143,"AUCell","REACTOME",FALSE,"youden"
"Neutrophils (PLA−)",0,20,0,584,-0.244342048615091,604,0.966887417218543,0.483443707808868,"AUCell","REACTOME",FALSE,"youden"
"Non-B / Non-monocyte cells",0,0,0,0,0.271969099929195,48,0,0,"AUCell","REACTOME",FALSE,"youden"
"Non-B cells",0,0,0,0,1.19884075772594,857,0,0,"AUCell","REACTOME",FALSE,"youden"
"Non-T / Non-NK cells",0,0,0,0,-0.0280086406887549,73,0,0,"AUCell","REACTOME",FALSE,"youden"
"Non-cDCs",0,0,0,0,-0.314054085279039,12,0,0,"AUCell","REACTOME",FALSE,"youden"
"Non-classical monocytes (PLA+)",2,0,222,0,-0.398428310526875,224,0.00892857142857143,0.00446428569435587,"AUCell","REACTOME",FALSE,"youden"
"Non-classical monocytes (PLA−)",0,30,0,1387,-0.274382758534547,1417,0.978828510938603,0.489414255123914,"AUCell","REACTOME",FALSE,"youden"
"Other immune cells",0,0,0,0,0.0819779864064653,11,0,0,"AUCell","REACTOME",FALSE,"youden"
"R11",0,0,0,0,-0.220345606254463,512,0,0,"AUCell","REACTOME",FALSE,"youden"
"R13",0,0,0,0,-0.322051176533084,204,0,0,"AUCell","REACTOME",FALSE,"youden"
"R40",0,0,0,0,-0.124818292015587,247,0,0,"AUCell","REACTOME",FALSE,"youden"
"Singlets",0,0,0,0,0.306051365045845,1220,0,0,"AUCell","REACTOME",FALSE,"youden"
"Total B cells",0,0,0,0,0.343497653989612,1,0,0,"AUCell","REACTOME",FALSE,"youden"
NA,0,0,0,0,-0.27494013214236,260,0,0,"AUCell","REACTOME",FALSE,"youden"
