"geneName"
"CCL2"
"CCL5"
"CD40"
"CD40LG"
"ICAM1"
"IL1B"
"PF4"
"SELE"
"SELP"
"SELPLG"
"TGFB1"
"TGFB2"
"TGFB3"
"TLR2"
"TLR4"
"TLR7"
"VCAM1"
"GP9"
"CMTM5"
"TREML1"
"PPBP"
"ITGA2B"
"TUBB1"
"CAVIN2"
"MYL9"
"GNG11"
"SPARC"
"MPIG6B"
"PTCRA"
"C2orf88"
"ACRBP"
"CLU"
"PRKAR2B"
"IL1A"
"IL6"
"CCL20"
"CXCL3"
"TNFAIP6"
"C15orf48"
"MIR3945HG"
"AC025580.2"
"F3"
"CXCL2"
"GMPR"
"CTDSPL"
"AL031590.1"
"KCNJ2"
"DNAAF1"
"KCNJ2-AS1"
"CCL4L2"
"AP003354.2"
"NRGN"
"RNASE1"
"HIST1H3H"
"PTX3"
"CCL3"
"SDC4"
"PTGES"
"AP003068.2"
"ADORA2A-AS1"
"THBS1"
"FOSL1"
"TSC22D1"
"UPB1"
