"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AUCell","REACTOME",FALSE,"gmm_dist_platelet",0.944986685615095,0.740057693730121,0.593944990435987,0.981513777467736,45024,30781,848,73950,"gmm_dist_platelet",-0.176849958726357,5.65779915650686
