"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AddModuleScore","GOBP_REG",FALSE,"kmeans",0.942367022096708,0.535008205647326,0.902416308790811,0.38021014998256,17441,1886,28431,102845,"kmeans",0.137671710423883,2.13593949476878
