"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"UCell","WP",FALSE,"youden",0.637128604801704,0.388288262453041,0.567239212400503,0.295169166376003,13540,10330,32332,94401,"youden",0.958964179975721,38.2796941161156
