"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AddModuleScore","HP_ABNORMAL",TRUE,"gmm_dist_dual",0.840797001235517,0.0729340916694547,0.89344262295082,0.0380188350191838,1744,208,44128,104523,"gmm_dist_dual",0.774394107173339,2.28311910629272
