"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AUCell","HP_ABNORMAL",FALSE,"kmeans",0.509648945683515,0.00457438774409321,0.224101479915433,0.00231077781653296,106,367,45766,104364,"kmeans",8.90730692028048,4.93073561191559
