"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"UCell","MANNE_UP",FALSE,"gmm_dist_dual",0.427991885593812,0.459888071125044,0.524687735769972,0.409334670387164,18777,17010,27095,87721,"gmm_dist_dual",0.0144087683844958,36.3307851394018
