"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AUCell","GOBP_REG",FALSE,"youden",0.927886577769752,0.784745984555263,0.687002782779506,0.914915416811999,41969,19121,3903,85610,"youden",0.146839667039119,5.12960266272227
