"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"UCell","HP_ABNORMAL",TRUE,"youden",0.657075919429835,0.489316934556734,0.486898338009929,0.491759679107081,22558,23772,23314,80959,"youden",0.148613870320785,20.9148023843765
