"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AUCell","GOBP_REG",TRUE,"youden_dual",0.938409989364951,0.856038052970966,0.862795898934875,0.849385245901639,38963,6196,6909,98535,"youden_dual",-0.686871699576007,5.86595232089361
