"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AUCell","GOBP_REG",FALSE,"gmm_dist_dual",0.919935634504893,0.743056169836356,0.600811787004256,0.973546966448398,33601,22325,913,68719,"gmm_dist_dual",-0.318806801969918,5.13429981867472
