"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AddModuleScore","MANNE_DN",FALSE,"gmm_dist_platelet",0.855204294888621,0.748390808730986,0.638235233986875,0.904502520716231,31218,17695,3296,73349,"gmm_dist_platelet",0.0443731713378736,2.48594419558843
