"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AddModuleScore","WP",TRUE,"gmm_dist_dual",0.611356022599756,0.44929299572509,0.914035322451164,0.29785054063481,13663,1285,32209,103446,"gmm_dist_dual",0.522341710214497,2.88618470430374
