"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"UCell","MANNE_DN",TRUE,"gmm_dist_dual",0.834911762240541,0.900819282498672,0.870420404193235,0.933418322999363,32216,4796,2298,86248,"gmm_dist_dual",-1.16520435286024,36.9132739861806
