"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AUCell","REACTOME",TRUE,"gmm_dist_dual",0.946380102215093,0.848637876325362,0.762853068039516,0.95616062085804,43861,13635,2011,91096,"gmm_dist_dual",-2.2380738684987,5.05738532940547
