"Method","Signature","Ext","Mode","AUC","F1","Prec","Rec","TP","FP","FN","TN","Threshold_Used","Threshold_Value","Runtime_Min"
"AddModuleScore","MANNE_DN",FALSE,"kmeans",0.858936553059479,0.891525647805394,0.901216143977192,0.882041332403209,40461,4435,5411,100296,"kmeans",-1.26116261203916,2.14161827564239
